url,dataset,номер_лота,площадь_м²,начальная_цена_руб,цена_за_м2_calc,округ,этаж_кат,этажность,тип_входа,наличие_метро,время_до_метро,расстояние_до_центра,расстояние_до_центра_округа,latitude,longitude,итоговая_цена_руб,превышение_цены_%,участники,год_торгов,статус,log_площадь,log_цена_за_м2,этаж_группа,is_floor_floor_1,is_floor_basement,is_floor_other,is_floor_floor_3_plus,is_floor_floor_2,is_small_area,is_center,metro_zone,price_category,area_per_metro,price_density
https://investmoscow.ru/tenders/tender/19793732,completed,19793732.0,127.5,26129000.0,204933.3333333333,ВАО,1,15.0,Отдельный,1,1.0,12.74687924126991,5.483805410945319,55.8280548,37.7703877,,0.0,0.0,2025.0,Завершено,4.855928904335275,12.230444881602216,floor_1,1,0,0,0,0,0,0,0-5,expensive,63.75,2612260.4525109134
https://investmoscow.ru/tenders/tender/19790914,completed,19790914.0,121.0,22823000.0,188619.8347107438,ВАО,1,15.0,Отдельный,1,39.0,12.74687924126991,5.483805410945319,55.8280548,37.7703877,,0.0,0.0,2025.0,Завершено,4.804021044733257,12.147494113444589,floor_1,1,0,0,0,0,0,0,10+,medium,3.025,2404314.255566142
https://investmoscow.ru/tenders/tender/19783928,completed,19783928.0,100.9,21938000.0,217423.1912784936,ВАО,1,25.0,Отдельный,1,39.0,12.74687924126991,5.483805410945319,55.8280548,37.7703877,,0.0,0.0,2025.0,Завершено,4.623991940228679,12.289605522908648,floor_1,1,0,0,0,0,0,0,10+,medium,2.5225,2771467.163478487
https://investmoscow.ru/tenders/tender/19783220,completed,19783220.0,76.1,17004000.0,223442.83837056503,ВАО,1,15.0,Отдельный,1,34.0,12.74687924126991,5.483805410945319,55.8280548,37.7703877,,0.0,0.0,2025.0,Завершено,4.345103280569283,12.316915379000712,floor_1,1,0,0,0,0,0,0,10+,medium,2.174285714285714,2848198.878036184
https://investmoscow.ru/tenders/tender/19774441,completed,19774441.0,127.5,26129000.0,204933.3333333333,ВАО,1,15.0,Отдельный,1,1.0,12.74687924126991,5.483805410945319,55.8280548,37.7703877,,0.0,0.0,2025.0,Завершено,4.855928904335275,12.230444881602216,floor_1,1,0,0,0,0,0,0,0-5,expensive,63.75,2612260.4525109134
https://investmoscow.ru/tenders/tender/19774430,completed,19774430.0,100.9,21852000.0,216570.8622398414,ВАО,1,15.0,Отдельный,1,1.0,12.74687924126991,5.483805410945319,55.8280548,37.7703877,,0.0,0.0,2025.0,Завершено,4.623991940228679,12.285677698553844,floor_1,1,0,0,0,0,0,0,0-5,medium,50.45,2760602.62814896
https://investmoscow.ru/tenders/tender/19760697,completed,19760697.0,100.9,21938000.0,217423.1912784936,ВАО,1,25.0,Отдельный,1,39.0,12.74687924126991,5.483805410945319,55.8280548,37.7703877,,0.0,0.0,2025.0,Завершено,4.623991940228679,12.289605522908648,floor_1,1,0,0,0,0,0,0,10+,medium,2.5225,2771467.163478487
https://investmoscow.ru/tenders/tender/19753396,completed,19753396.0,76.1,17004000.0,223442.83837056503,ВАО,1,15.0,Отдельный,1,34.0,12.74687924126991,5.483805410945319,55.8280548,37.7703877,,0.0,0.0,2025.0,Завершено,4.345103280569283,12.316915379000712,floor_1,1,0,0,0,0,0,0,10+,medium,2.174285714285714,2848198.878036184
https://investmoscow.ru/tenders/tender/19749573,completed,19749573.0,121.0,22823000.0,188619.8347107438,ВАО,1,15.0,Отдельный,1,39.0,12.74687924126991,5.483805410945319,55.8280548,37.7703877,22823000.0,0.0,1.0,2025.0,Завершено,4.804021044733257,12.147494113444589,floor_1,1,0,0,0,0,0,0,10+,medium,3.025,2404314.255566142
https://investmoscow.ru/tenders/tender/19723016,completed,19723016.0,100.9,19181000.0,190099.10802775025,ВАО,1,15.0,Отдельный,1,1.0,12.74687924126991,5.483805410945319,55.8280548,37.7703877,,0.0,0.0,2025.0,Завершено,4.623991940228679,12.155306096744376,floor_1,1,0,0,0,0,0,0,0-5,medium,50.45,2423170.373902856
https://investmoscow.ru/tenders/tender/19721999,completed,19721999.0,99.4,16601515.0,167017.25352112675,ВАО,1,15.0,Отдельный,1,1.0,12.74687924126991,5.483805410945319,55.8280548,37.7703877,26147386.7,57.5,9.0,2025.0,Завершено,4.609162207257629,12.025858387947524,floor_1,1,0,0,0,0,0,0,0-5,medium,49.7,2128948.7618423644
https://investmoscow.ru/tenders/tender/19721975,completed,19721975.0,82.3,13745520.0,167017.2539489672,ВАО,1,15.0,Отдельный,1,1.0,12.74687924126991,5.483805410945319,55.8280548,37.7703877,18350269.2,33.5,16.0,2025.0,Завершено,4.422448549172797,12.025858390509162,floor_1,1,0,0,0,0,0,0,0-5,medium,41.15,2128948.767295996
https://investmoscow.ru/tenders/tender/19721973,completed,19721973.0,127.5,23347000.0,183113.72549019608,ВАО,1,15.0,Отдельный,1,1.0,12.74687924126991,5.483805410945319,55.8280548,37.7703877,,0.0,0.0,2025.0,Завершено,4.855928904335275,12.11786815064126,floor_1,1,0,0,0,0,0,0,0-5,medium,63.75,2334128.546242577
https://investmoscow.ru/tenders/tender/19721924,completed,19721924.0,92.1,15382289.0,167017.25298588493,ВАО,1,15.0,Отдельный,1,1.0,12.74687924126991,5.483805410945319,55.8280548,37.7703877,18074189.75,17.5,7.0,2025.0,Завершено,4.533674184283021,12.025858384742833,floor_1,1,0,0,0,0,0,0,0-5,medium,46.05,2128948.7550197016
https://investmoscow.ru/tenders/tender/19823506,completed,19823506.0,882.1,84771000.0,96101.3490533953,ЦАО,basement,2.0,Вход через места общего пользования,1,0.0,3.3254008572100098,3.1550926193765254,55.7664477,37.6641342,84771000.0,0.0,1.0,2025.0,Завершено,6.783438444474757,11.4731690385035,basement,0,1,0,0,0,0,1,0-5,expensive,882.1,319575.5085211991
https://investmoscow.ru/tenders/tender/19804723,completed,19804723.0,882.1,84771000.0,96101.3490533953,ЦАО,basement,2.0,Вход через места общего пользования,1,0.0,3.3254008572100098,3.1550926193765254,55.7664477,37.6641342,,0.0,0.0,2025.0,Завершено,6.783438444474757,11.4731690385035,basement,0,1,0,0,0,0,1,0-5,expensive,882.1,319575.5085211991
https://investmoscow.ru/tenders/tender/19727401,completed,19727401.0,232.4,11733000.0,50486.23063683305,ВАО,basement,8.0,Вход через подъезд,1,15.0,654.1519474677071,657.7378035805791,59.8500465,30.0920291,,0.0,0.0,2025.0,Завершено,5.452753719852455,10.829475724612731,basement,0,1,0,0,0,0,0,10+,cheap,14.525,33025666.09138816
https://investmoscow.ru/tenders/tender/19727397,completed,19727397.0,420.8,35089000.0,83386.40684410646,ЮЗАО,4,4.0,Вход через подъезд,1,13.0,9.264514389774767,1.1488560372896004,55.6780982,37.5485712,32457325.0,-7.5,3.0,2025.0,Завершено,6.0445312680446746,11.331252579872569,floor_3_plus,0,0,0,1,0,0,0,10+,expensive,30.057142857142857,772534.5661188375
https://investmoscow.ru/tenders/tender/19953002,completed,19953002.0,102.4,9194000.0,89785.15625,ВАО,basement,9.0,Отдельный,1,2.0,12.526585798512356,5.374913928649228,55.750299,37.8180048,11952200.0,30.0,4.0,2026.0,Завершено,4.638604962074329,11.405186080379378,basement,0,1,0,0,0,0,0,0-5,cheap,34.13333333333333,1124701.463198463
https://investmoscow.ru/tenders/tender/19826518,completed,19826518.0,106.0,18613800.0,175601.88679245283,ЦАО,basement,6.0,Вход через места общего пользования,1,10.0,4.04274915311529,3.951899061762012,55.7605778,37.5546035,18613800.0,0.0,2.0,2025.0,Завершено,4.672828834461906,12.07598039964058,basement,0,1,0,0,0,0,1,5-10,medium,9.636363636363637,709914.3791156356
https://investmoscow.ru/tenders/tender/19756655,completed,19756655.0,84.4,18469000.0,218827.01421800943,ЦАО,basement,6.0,Вход через места общего пользования,1,0.0,4.04274915311529,3.951899061762012,55.7605778,37.5546035,18469000.0,0.0,1.0,2025.0,Завершено,4.447346100794524,12.296041377065391,basement,0,1,0,0,0,0,1,0-5,medium,84.4,884662.7264086051
https://investmoscow.ru/tenders/tender/19649539,completed,19649539.0,116.1,24114200.0,207701.98105081823,ЗАО,1,22.0,Отдельный,1,14.0,14.737561329679211,13.590431312941242,55.8390728,37.4393975,26525620.0,10.0,2.0,2025.0,Завершено,4.763028270603671,12.243864362437268,floor_1,1,0,0,0,0,0,0,10+,medium,7.739999999999999,3061020.684032303
https://investmoscow.ru/tenders/tender/19649883,completed,19649883.0,78.4,13351200.0,170295.91836734692,НАО,1,13.0,Отдельный,1,96.0,30.85675240891005,10.768769304930968,55.4821177,37.4990816,,0.0,0.0,2025.0,Завершено,4.37449836825309,12.04529877116907,floor_1,1,0,0,0,0,0,0,10+,medium,0.8082474226804124,5254778.989309182
https://investmoscow.ru/tenders/tender/19649693,completed,19649693.0,60.2,10646100.0,176845.5149501661,НАО,1,13.0,Отдельный,1,96.0,30.85675240891005,31.26329230783254,55.4821177,37.4990816,,0.0,0.0,2025.0,Завершено,4.11414718951828,12.083037488192163,floor_1,1,0,0,0,0,0,0,10+,cheap,0.6206185567010309,5456878.2694434775
https://investmoscow.ru/tenders/tender/19649446,completed,19649446.0,226.9,33253000.0,146553.5478184222,НАО,1,13.0,Отдельный,1,96.0,30.85675240891005,10.768769304930968,55.4821177,37.4990816,,0.0,0.0,2025.0,Завершено,5.4289069362516384,11.89515297819539,floor_1,1,0,0,0,0,0,0,10+,expensive,2.339175257731959,4522166.539680414
https://investmoscow.ru/tenders/tender/19649861,completed,19649861.0,325.1,44982800.0,138366.04121808673,НАО,1,13.0,Отдельный,1,96.0,30.85675240891005,10.768769304930968,55.4821177,37.4990816,,0.0,0.0,2025.0,Завершено,5.787204082795274,11.837665152317706,floor_1,1,0,0,0,0,0,0,10+,expensive,3.3515463917525774,4269526.675667546
https://investmoscow.ru/tenders/tender/19649794,completed,19649794.0,59.7,10557700.0,176845.89614740366,НАО,1,13.0,Отдельный,1,96.0,30.85675240891005,10.768769304930968,55.4821177,37.4990816,,0.0,0.0,2025.0,Завершено,4.1059436980654525,12.083039643715706,floor_1,1,0,0,0,0,0,0,10+,cheap,0.6154639175257732,5456890.031952255
https://investmoscow.ru/tenders/tender/19649725,completed,19649725.0,333.3,46117400.0,138366.03660366035,НАО,1,13.0,Отдельный,1,96.0,30.85675240891005,10.768769304930968,55.4821177,37.4990816,57646750.0,25.0,3.0,2025.0,Завершено,5.812038793426053,11.837665118968534,floor_1,1,0,0,0,0,0,0,10+,expensive,3.4360824742268044,4269526.533281334
https://investmoscow.ru/tenders/tender/19649442,completed,19649442.0,59.3,10487000.0,176846.54300168634,НАО,1,13.0,Отдельный,1,96.0,30.85675240891005,10.768769304930968,55.4821177,37.4990816,,0.0,0.0,2025.0,Завершено,4.09933210373314,12.08304330141688,floor_1,1,0,0,0,0,0,0,10+,cheap,0.611340206185567,5456909.991774701
https://investmoscow.ru/tenders/tender/19649813,completed,19649813.0,216.3,31876500.0,147371.70596393896,НАО,1,13.0,Отдельный,1,96.0,30.85675240891005,10.768769304930968,55.4821177,37.4990816,,0.0,0.0,2025.0,Завершено,5.381278887262384,11.90072007174016,floor_1,1,0,0,0,0,0,0,10+,expensive,2.229896907216495,4547412.243007958
https://investmoscow.ru/tenders/tender/19649763,completed,19649763.0,78.4,13351200.0,170295.91836734692,НАО,1,13.0,Отдельный,1,96.0,30.85675240891005,10.768769304930968,55.4821177,37.4990816,,0.0,0.0,2025.0,Завершено,4.37449836825309,12.04529877116907,floor_1,1,0,0,0,0,0,0,10+,medium,0.8082474226804124,5254778.989309182
https://investmoscow.ru/tenders/tender/19649645,completed,19649645.0,216.3,31876500.0,147371.70596393896,НАО,1,13.0,Отдельный,1,96.0,30.85675240891005,10.768769304930968,55.4821177,37.4990816,,0.0,0.0,2025.0,Завершено,5.381278887262384,11.90072007174016,floor_1,1,0,0,0,0,0,0,10+,expensive,2.229896907216495,4547412.243007958
https://investmoscow.ru/tenders/tender/19649438,completed,19649438.0,354.8,48511300.0,136728.57948139796,НАО,1,13.0,Отдельный,1,96.0,30.85675240891005,10.768769304930968,55.4821177,37.4990816,,0.0,0.0,2025.0,Завершено,5.874368775231734,11.825760381758268,floor_1,1,0,0,0,0,0,0,10+,expensive,3.657731958762887,4218999.9242794765
https://investmoscow.ru/tenders/tender/19649292,completed,19649292.0,102.5,16784000.0,163746.34146341463,НАО,1,13.0,Отдельный,1,96.0,30.85675240891005,10.768769304930968,55.4821177,37.4990816,,0.0,0.0,2025.0,Завершено,4.639571612705423,12.006079918027778,floor_1,1,0,0,0,0,0,0,10+,medium,1.056701030927835,5052680.316401428
https://investmoscow.ru/tenders/tender/19800524,completed,19800524.0,159.5,13331000.0,83579.93730407524,ЗАО,basement,5.0,Вход через места общего пользования,1,0.0,10.579268792941816,2.223644841994305,55.7245069,37.4553445,13331000.0,0.0,2.0,2025.0,Завершено,5.07829394257007,11.333570750393145,basement,0,1,0,0,0,0,0,0-5,medium,159.5,884214.6224370367
https://investmoscow.ru/tenders/tender/19894445,completed,19894445.0,472.8,63533000.0,134376.0575296108,ЮАО,2,24.0,Вход через подъезд,1,6.0,15.199923012927536,5.720068315016907,55.6152537,37.6046885,63533000.0,0.0,2.0,2025.0,Завершено,6.160785291724685,11.808404989595106,floor_2,0,0,0,0,1,0,0,5-10,expensive,67.54285714285714,2042505.729230806
https://investmoscow.ru/tenders/tender/19735261,completed,19735261.0,472.8,67433000.0,142624.78849407783,ЮАО,2,24.0,Вход через подъезд,1,6.0,15.199923012927536,5.720068315016907,55.6152537,37.6046885,,0.0,0.0,2025.0,Завершено,6.160785291724685,11.86797961559136,floor_2,0,0,0,0,1,0,0,5-10,expensive,67.54285714285714,2167885.804845056
https://investmoscow.ru/tenders/tender/19727098,completed,19727098.0,471.1,67225000.0,142697.94098917427,ЮАО,3,24.0,Вход через подъезд,1,6.0,15.199923012927536,5.720068315016907,55.6152537,37.6046885,47057500.0,-30.0,3.0,2025.0,Завершено,6.157190827552241,11.868492382198246,floor_3_plus,0,0,0,1,0,0,0,5-10,expensive,67.3,2168997.7171387253
https://investmoscow.ru/tenders/tender/19727088,completed,19727088.0,484.1,68316000.0,141119.6033877298,ЮАО,4,24.0,Вход через подъезд,1,6.0,15.199923012927536,5.720068315016907,55.6152537,37.6046885,51237000.0,-25.0,4.0,2025.0,Завершено,6.184355055251171,11.85737014693818,floor_3_plus,0,0,0,1,0,0,0,5-10,expensive,69.15714285714286,2145007.1071083606
https://investmoscow.ru/tenders/tender/19724768,completed,19724768.0,87.7,14741379.0,168088.7001140251,ЮЗАО,1,15.0,Отдельный,1,1.0,12.834248285864076,3.053165538191345,55.6439129,37.5445374,28671983.1,94.5,51.0,2025.0,Завершено,4.485259889315534,12.03225304514604,floor_1,1,0,0,0,0,0,0,0-5,medium,43.85,2157292.1113115475
https://investmoscow.ru/tenders/tender/19721922,completed,19721922.0,74.2,13470333.0,181540.87601078168,ЮЗАО,1,15.0,Отдельный,1,1.0,12.834248285864076,3.053165538191345,55.6439129,37.5445374,22226048.8,65.0,45.0,2025.0,Завершено,4.320151230955794,12.109241627897344,floor_1,1,0,0,0,0,0,0,0-5,medium,37.1,2329940.6767556374
https://investmoscow.ru/tenders/tender/19721917,completed,19721917.0,110.8,26882000.0,242617.3285198556,ЮЗАО,1,15.0,Отдельный,1,1.0,12.834248285864076,3.053165538191345,55.6439129,37.5445374,45430580.0,69.0,23.0,2025.0,Завершено,4.716711560720999,12.399244823008686,floor_1,1,0,0,0,0,0,0,0-5,expensive,55.4,3113811.032676878
https://investmoscow.ru/tenders/tender/19721916,completed,19721916.0,80.4,14595886.0,181540.87064676607,ЮЗАО,1,15.0,Отдельный,1,1.0,12.834248285864076,3.053165538191345,55.6439129,37.5445374,23061499.88,58.0,30.0,2025.0,Завершено,4.399375273008495,12.109241598350357,floor_1,1,0,0,0,0,0,0,0-5,medium,40.2,2329940.60791253
https://investmoscow.ru/tenders/tender/19721918,completed,19721918.0,115.7,27796000.0,240242.0051858254,ЮЗАО,1,15.0,Отдельный,1,1.0,12.834248285864076,3.053165538191345,55.6439129,37.5445374,29324780.0,5.5,7.0,2025.0,Завершено,4.75960653929251,12.389406211677482,floor_1,1,0,0,0,0,0,0,0-5,expensive,57.85,3083325.543248728
https://investmoscow.ru/tenders/tender/19721921,completed,19721921.0,92.9,15615440.0,168088.69752421958,ЮЗАО,1,15.0,Отдельный,1,1.0,12.834248285864076,3.053165538191345,55.6439129,37.5445374,34822431.2,123.0,43.0,2025.0,Завершено,4.542230386214217,12.032253029738758,floor_1,1,0,0,0,0,0,0,0-5,medium,46.45,2157292.0780733405
https://investmoscow.ru/tenders/tender/19721920,completed,19721920.0,51.6,12887000.0,249748.06201550388,ЮЗАО,1,15.0,Отдельный,1,1.0,12.834248285864076,3.053165538191345,55.6439129,37.5445374,13853525.0,7.5,8.0,2025.0,Завершено,3.962716119743664,12.428211940810067,floor_1,1,0,0,0,0,0,0,0-5,medium,25.8,3205328.6368203554
https://investmoscow.ru/tenders/tender/19721919,completed,19721919.0,96.0,16136515.0,168088.69791666666,ЮЗАО,1,15.0,Отдельный,1,1.0,12.834248285864076,3.053165538191345,55.6439129,37.5445374,26625250.4,65.0,25.0,2025.0,Завершено,4.574710978503383,12.032253032073504,floor_1,1,0,0,0,0,0,0,0-5,medium,48.0,2157292.0831101034
https://investmoscow.ru/tenders/tender/19721915,completed,19721915.0,68.4,12417396.0,181540.87719298244,ЮЗАО,1,15.0,Отдельный,1,1.0,12.834248285864076,3.053165538191345,55.6439129,37.5445374,20861225.28,68.0,32.0,2025.0,Завершено,4.239886867512759,12.109241634409344,floor_1,1,0,0,0,0,0,0,0-5,cheap,34.2,2329940.691928296
https://investmoscow.ru/tenders/tender/19774589,completed,19774589.0,131.6,33274000.0,252841.9452887538,ЮЗАО,1,13.0,Отдельный,1,13.0,8.406006857460838,1.5402109361133896,55.679667,37.5776506,50077370.0,50.5,41.0,2025.0,Завершено,4.887337077751762,12.440523805342758,floor_1,1,0,0,0,0,0,0,10+,expensive,9.4,2125391.1259510024
https://investmoscow.ru/tenders/tender/19912900,completed,19912900.0,39.7,15383000.0,387481.10831234255,ЮАО,1,15.0,Отдельный,1,12.0,4.390065445263406,6.026665060371859,55.7134963,37.633559,20074815.0,30.5,7.0,2025.0,Завершено,3.7062280924485496,12.867424954612394,floor_1,1,0,0,0,0,1,1,10+,medium,3.053846153846154,1701067.424294382
https://investmoscow.ru/tenders/tender/19912893,completed,19912893.0,32.6,13033000.0,399785.2760736196,ЮАО,1,15.0,Отдельный,1,12.0,4.390065445263406,6.026665060371859,55.7134963,37.633559,13033000.0,0.0,4.0,2025.0,Завершено,3.5145260669691587,12.898685373479813,floor_1,1,0,0,0,0,1,1,10+,medium,2.507692307692308,1755083.5260158884
https://investmoscow.ru/tenders/tender/19753355,completed,19753355.0,155.1,45370000.0,292520.9542230819,ЮАО,1,19.0,Отдельный,1,1.0,4.390065445263406,6.026665060371859,55.7134963,37.633559,47411650.0,4.5,6.0,2025.0,Завершено,5.050496827521386,12.58629500001033,floor_1,1,0,0,0,0,0,1,0-5,expensive,77.55,1284186.1331502302
https://investmoscow.ru/tenders/tender/19723015,completed,19723015.0,126.4,32192000.0,254683.54430379745,ЗАО,1,24.0,Отдельный,1,1.0,11.810336160009284,3.5009383553512,55.7248883,37.434679,34445440.0,7.0,9.0,2025.0,Завершено,4.847331743138063,12.447780977162434,floor_1,1,0,0,0,0,0,0,0-5,expensive,63.2,3007898.2726504654
https://investmoscow.ru/tenders/tender/19790909,completed,19790909.0,112.9,23098000.0,204588.1310894597,ВАО,1,15.0,Отдельный,1,1.0,10.956815860277008,10.94702017318524,55.7588606,37.7924743,23098000.0,0.0,1.0,2025.0,Завершено,4.735320870453137,12.228759008358688,floor_1,1,0,0,0,0,0,0,0-5,medium,56.45,2241634.479545424
https://investmoscow.ru/tenders/tender/19721970,completed,19721970.0,112.9,25787000.0,228405.6687333924,ВАО,1,15.0,Отдельный,1,1.0,10.956815860277008,10.94702017318524,55.7588606,37.7924743,25787000.0,0.0,1.0,2025.0,Завершено,4.735320870453137,12.338882953944546,floor_1,1,0,0,0,0,0,0,0-5,expensive,56.45,2502598.85375521
https://investmoscow.ru/tenders/tender/19721967,completed,19721967.0,166.5,35541000.0,213459.45945945947,ЮАО,1,15.0,Отдельный,1,1.0,9.39067073435237,1.34981660642898,55.6678853,37.6335891,35541000.0,0.0,4.0,2025.0,Завершено,5.120983351265121,12.271206892903846,floor_1,1,0,0,0,0,0,0,0-5,expensive,83.25,2004527.498916622
https://investmoscow.ru/tenders/tender/19760773,completed,19760773.0,117.3,21791000.0,185771.52600170503,ВАО,1,15.0,Отдельный,1,0.0,1072.732075528597,1080.5065578831611,54.8097336,20.5268522,21791000.0,0.0,5.0,2025.0,Завершено,4.773223770984341,12.132278225761407,floor_1,1,0,0,0,0,0,0,0-5,medium,117.3,199283074.66192377
https://investmoscow.ru/tenders/tender/19724725,completed,19724725.0,56.5,8588211.0,152003.73451327434,ВАО,1,15.0,Отдельный,1,1.0,1072.732075528597,1080.5065578831611,54.8097336,20.5268522,11121733.54,29.5,12.0,2025.0,Завершено,4.051784947803305,11.931666947456968,floor_1,1,0,0,0,0,0,0,0-5,cheap,28.25,163059281.61252263
https://investmoscow.ru/tenders/tender/19724723,completed,19724723.0,70.1,10655461.0,152003.72325249645,ВАО,1,15.0,Отдельный,1,1.0,1072.732075528597,1080.5065578831611,54.8097336,20.5268522,10655461.0,0.0,5.0,2025.0,Завершено,4.264087336809195,11.931666873375208,floor_1,1,0,0,0,0,0,0,0-5,cheap,35.05,163059269.53272498
https://investmoscow.ru/tenders/tender/19724726,completed,19724726.0,54.1,8223401.0,152003.71534195932,ВАО,1,15.0,Отдельный,1,1.0,1072.732075528597,1080.5065578831611,54.8097336,20.5268522,8223401.0,0.0,4.0,2025.0,Завершено,4.009149716158869,11.931666821333817,floor_1,1,0,0,0,0,0,0,0-5,cheap,27.05,163059261.04683807
https://investmoscow.ru/tenders/tender/19724724,completed,19724724.0,55.3,8405806.0,152003.72513562388,ВАО,1,15.0,Отдельный,1,1.0,1072.732075528597,1080.5065578831611,54.8097336,20.5268522,10044938.17,19.5,11.0,2025.0,Завершено,4.030694535145645,11.93166688576382,floor_1,1,0,0,0,0,0,0,0-5,cheap,27.65,163059271.55281618
https://investmoscow.ru/tenders/tender/19798966,completed,19798966.0,49.0,12058000.0,246081.6326530612,ЮЗАО,1,22.0,Отдельный,1,11.0,11.362970679765851,2.479801159775111,55.6515591,37.5823613,13203510.0,9.5,6.0,2025.0,Завершено,3.912023005428146,12.41342266360476,floor_1,1,0,0,0,0,1,0,10+,cheap,4.083333333333333,2796218.3766656453
https://investmoscow.ru/tenders/tender/19725069,completed,19725069.0,49.0,11154000.0,227632.6530612245,ЮЗАО,1,22.0,Отдельный,1,11.0,11.362970679765851,2.479801159775111,55.6515591,37.5823613,,0.0,0.0,2025.0,Завершено,3.912023005428146,12.335492830854214,floor_1,1,0,0,0,0,1,0,10+,cheap,4.083333333333333,2586583.1624920066
https://investmoscow.ru/tenders/tender/19944816,completed,19944816.0,120.1,33533000.0,279208.9925062448,СВАО,1,15.0,Отдельный,1,7.0,6.123168142012318,2.648933258588845,55.8065331,37.6322785,40071935.0,19.5,6.0,2026.0,Завершено,4.796616650559047,12.53971943900873,floor_1,1,0,0,0,0,0,0,5-10,expensive,15.0125,1709643.6078775942
https://investmoscow.ru/tenders/tender/19854896,completed,19854896.0,120.1,33533000.0,279208.9925062448,СВАО,1,15.0,Отдельный,1,7.0,6.123168142012318,2.648933258588845,55.8065331,37.6322785,33533000.0,0.0,1.0,2025.0,Завершено,4.796616650559047,12.53971943900873,floor_1,1,0,0,0,0,0,0,5-10,expensive,15.0125,1709643.6078775942
https://investmoscow.ru/tenders/tender/19760750,completed,19760750.0,169.0,34065000.0,201568.0473372781,ВАО,1,15.0,Отдельный,1,0.0,10.580511542669424,7.804561908697503,55.7106,37.770065,47350350.0,39.0,8.0,2025.0,Завершено,5.135798437050262,12.2138872683583,floor_1,1,0,0,0,0,0,0,0-5,expensive,169.0,2132693.051485408
https://investmoscow.ru/tenders/tender/19723018,completed,19723018.0,168.2,35565000.0,211444.7086801427,ЮАО,1,15.0,Отдельный,1,1.0,6.857805804758898,4.111157117864602,55.6902896,37.612215,38232375.0,7.5,7.0,2025.0,Завершено,5.131081447172122,12.261723547968485,floor_1,1,0,0,0,0,0,0,0-5,expensive,84.1,1450046.7505722367
https://investmoscow.ru/tenders/tender/19774448,completed,19774448.0,121.0,33841000.0,279677.68595041323,ВАО,1,23.0,Отдельный,1,1.0,14.14897925148092,5.311286824761429,55.7996625,37.8275694,33841000.0,0.0,4.0,2025.0,Завершено,4.804021044733257,12.541396673034429,floor_1,1,0,0,0,0,0,0,0-5,expensive,60.5,3957153.7756145936
https://investmoscow.ru/tenders/tender/19723013,completed,19723013.0,121.0,32968000.0,272462.80991735536,ВАО,1,23.0,Отдельный,1,1.0,14.14897925148092,5.311286824761429,55.7996625,37.8275694,,0.0,0.0,2025.0,Завершено,4.804021044733257,12.515261076622988,floor_1,1,0,0,0,0,0,0,0-5,expensive,60.5,3855070.64432085
https://investmoscow.ru/tenders/tender/19723017,completed,19723017.0,107.8,20968000.0,194508.3487940631,ЮАО,2,24.0,Отдельный,1,1.0,9.079694231902012,9.45228978273042,55.681339,37.6907229,20968000.0,0.0,1.0,2025.0,Завершено,4.689511334421843,12.17823550666476,floor_2,0,0,0,0,1,0,0,0-5,medium,53.9,1766076.3326022392
https://investmoscow.ru/tenders/tender/19793738,completed,19793738.0,79.4,17443000.0,219685.1385390428,ВАО,1,15.0,Отдельный,1,0.0,14.490909144296127,5.779217916200132,55.810881,37.8245381,17530215.0,0.5,6.0,2025.0,Завершено,4.387014176184921,12.299955163706093,floor_1,1,0,0,0,0,0,0,0-5,medium,79.4,3183437.3829213767
https://investmoscow.ru/tenders/tender/19728521,completed,19728521.0,46.9,9913000.0,211364.60554371003,ВАО,1,15.0,Отдельный,1,1.0,14.490909144296127,5.779217916200132,55.810881,37.8245381,10012130.0,1.0,6.0,2025.0,Завершено,3.8691155044168695,12.26134464071271,floor_1,1,0,0,0,0,1,0,0-5,cheap,23.45,3062865.2952538915
https://investmoscow.ru/tenders/tender/19728520,completed,19728520.0,78.0,15243000.0,195423.0769230769,ВАО,1,15.0,Отдельный,1,1.0,14.490909144296127,5.779217916200132,55.810881,37.8245381,15243000.0,0.0,4.0,2025.0,Завершено,4.3694478524670215,12.182927229644228,floor_1,1,0,0,0,0,0,0,0-5,medium,39.0,2831858.0523911007
https://investmoscow.ru/tenders/tender/19728519,completed,19728519.0,56.9,11672000.0,205131.8101933216,ВАО,1,15.0,Отдельный,1,1.0,14.490909144296127,5.779217916200132,55.810881,37.8245381,14123120.0,21.0,11.0,2025.0,Завершено,4.05871738457895,12.231412902954917,floor_1,1,0,0,0,0,0,0,0-5,cheap,28.45,2972546.424116421
https://investmoscow.ru/tenders/tender/19724767,completed,19724767.0,79.4,15474000.0,194886.6498740554,ВАО,1,15.0,Отдельный,1,1.0,14.490909144296127,5.779217916200132,55.810881,37.8245381,21199380.0,37.0,12.0,2025.0,Завершено,4.387014176184921,12.18017851701308,floor_1,1,0,0,0,0,0,0,0-5,medium,39.7,2824084.736761187
https://investmoscow.ru/tenders/tender/19723022,completed,19723022.0,141.1,27779000.0,196874.5570517364,ВАО,1,15.0,Отдельный,0,7.0,14.490909144296127,5.779217916200132,55.810881,37.8245381,27779000.0,0.0,4.0,2025.0,Завершено,4.956531035103055,12.190327118027168,floor_1,1,0,0,0,0,0,0,5-10,expensive,17.6375,2852891.3190602567
