url,номер_лота,площадь_м²,начальная_цена_руб,цена_за_м²,размер_задатка_руб,шаг_аукциона_руб,итоговая_цена_руб,превышение_цены_%,адрес,кадастровый_номер,метро,этаж,этажность,функциональное_назначение,тип_входа,форма_проведения,год_торгов,статус,дата_начала_приёма,дата_окончания_приёма,дата_отбора_участников,дата_проведения_торгов,дата_подведения_итогов,platformLink,ссылка_на_протокол
https://investmoscow.ru/tenders/tender/19713982,19713982,182.3,28257000.0,155002.74,"2 825 700,00 руб.","1 412 850,00 руб.","28257000,00",0.0%,"Северо-Западный административный округ, Покровское-Стрешнево, Волоколамское шоссе, дом 96/2, этаж 1",77:08:0006008:2108,Тушинская (3 мин),1,5,,Вход через места общего пользования,Открытый аукцион в электронной форме,2024,Завершено,31.10.2024 20:00:00,02.12.2024 15:00:00,09.12.2024 10:00,11.12.2024 10:00,11.12.2024 17:00,https://www.roseltorg.ru/procedure/21000005000000023561,
https://investmoscow.ru/tenders/tender/19579965,19579965,174.7,9496000.0,54356.04,"949 600,00 руб.","237 400,00 руб.","5935000,00",-37.5%,"Юго-Восточный административный округ, Выхино-Жулебино, Волгоградский проспект, дом 185/19, Подвал № 0",77:01:0006041:4455,Выхино (32 мин),Подвал,12,,Отдельный,Публичное предложение,2024,Завершено,07.05.2024 20:00:00,24.06.2024 15:00:00,01.07.2024 10:00,03.07.2024 10:00,03.07.2024 17:00,https://www.roseltorg.ru/procedure/21000005000000020222,
https://investmoscow.ru/tenders/tender/19493034,19493034,174.7,9496000.0,54356.04,"949 600,00 руб.","474 800,00 руб.",,,"Юго-Восточный административный округ, Выхино-Жулебино, Волгоградский проспект, дом 185/19, Подвал № 0",77:01:0006041:4455,Выхино (32 мин),Подвал,12,,Отдельный,Открытый аукцион в электронной форме,2024,Завершено,30.01.2024 20:00:00,04.03.2024 15:00:00,11.03.2024 10:00,13.03.2024 10:00,13.03.2024 17:00,https://www.roseltorg.ru/procedure/21000005000000018086,
https://investmoscow.ru/tenders/tender/19547162,19547162,69.7,5636000.0,80860.83,"563 600,00 руб.","281 800,00 руб.",,,"Северо-Восточный административный округ, Бабушкинский, улица Менжинского, дом 23, корпус 2, Подвал № 0",77:02:0014006:3681,Бабушкинская (3 мин),Подвал,17,,Отдельный,Открытый аукцион в электронной форме,2024,Завершено,25.03.2024 20:00:00,16.05.2024 15:00:00,23.05.2024 10:00,28.05.2024 10:00,28.05.2024 17:00,https://www.roseltorg.ru/procedure/21000005000000019016,
https://investmoscow.ru/tenders/tender/19716407,19716407,315.6,20112000.0,63726.24,"2 011 200,00 руб.","1 005 600,00 руб.","32179200,00",60.0%,"Центральный административный округ, Мещанский, Трифоновская улица, дом 49, Подвал № 0","77:01:0003057:3315, 77:01:0003047:2115",Рижская (6 мин),Подвал,8,,Вход через места общего пользования,Открытый аукцион в электронной форме,2024,Завершено,05.11.2024 15:00:00,05.12.2024 15:00:00,12.12.2024 10:00,17.12.2024 10:00,17.12.2024 17:00,https://www.roseltorg.ru/procedure/21000005000000023613,
https://investmoscow.ru/tenders/tender/19482979,19482979,94.2,29169000.0,309649.68,"2 916 900,00 руб.","1 458 450,00 руб.",,,"Центральный административный округ, Мещанский, Трифоновская улица, дом 49, этаж № 1",77:01:0003047:2116,Рижская (0 мин),1,8,,Отдельный,Открытый аукцион в электронной форме,2024,Завершено,23.01.2024 20:00:00,26.02.2024 15:00:00,04.03.2024 10:00,06.03.2024 10:00,06.03.2024 17:00,https://www.roseltorg.ru/procedure/21000005000000017999,
https://investmoscow.ru/tenders/tender/19560037,19560037,50.8,9505000.0,187106.3,"950 500,00 руб.","475 250,00 руб.",,,"Северо-Восточный административный округ, Бибирево, Алтуфьевское шоссе, дом 82, этаж № 1, пом. 1/1",77:02:0003002:3056,Алтуфьево (4 мин),1,22,,Вход через подъезд,Открытый аукцион в электронной форме,2024,Завершено,04.04.2024 20:00:00,10.06.2024 15:00:00,17.06.2024 10:00,19.06.2024 10:00,19.06.2024 17:00,https://www.roseltorg.ru/procedure/21000005000000019285,
https://investmoscow.ru/tenders/tender/19433790,19433790,106.1,13839000.0,130433.55,"2 767 800,00 руб.","691 950,00 руб.",,,"Юго-Западный административный округ, Академический, Большая Черёмушкинская улица, дом 2, корпус 4, этаж 1",77:06:0002008:2070,Крымская (9 мин),1 этаж,14,,Отдельный,Открытый аукцион в электронной форме,2024,Завершено,01.12.2023 20:00:00,15.01.2024 15:00:00,22.01.2024 10:00,25.01.2024 10:00,25.01.2024 17:00,https://www.roseltorg.ru/procedure/21000005000000017105,
https://investmoscow.ru/tenders/tender/19636629,19636629,58.7,6324000.0,107734.24,"632 400,00 руб.","316 200,00 руб.","6640200,00",5.0%,"Юго-Западный административный округ, Южное Бутово, улица Маршала Савицкого, дом 22, корпус 2, этаж 1",77:06:0012020:16960,Бульвар Дмитрия Донского (104 мин),1,14,,Отдельный,Открытый аукцион в электронной форме,2024,Завершено,15.07.2024 20:00:00,15.08.2024 15:00:00,22.08.2024 10:00,27.08.2024 10:00,27.08.2024 17:00,https://www.roseltorg.ru/procedure/21000005000000021671,
https://investmoscow.ru/tenders/tender/19423433,19423433,402.6,41542000.0,103184.3,"4 154 200,00 руб.","1 038 550,00 руб.",,,"Восточный административный округ, Богородское, Ивантеевская улица, дом 1, корпус 1, Этаж № 1",77:03:0001013:3479,Бульвар Рокоссовского (16 мин),1,5,,Вход через места общего пользования,Публичное предложение,2024,Завершено,23.11.2023 20:00:00,18.01.2024 15:00:00,25.01.2024 10:00,29.01.2024 10:00,29.01.2024 17:00,https://www.roseltorg.ru/procedure/21000005000000016980,
https://investmoscow.ru/tenders/tender/19495324,19495324,41.4,3692000.0,89178.74,"369 200,00 руб.","184 600,00 руб.",,,"Северо-Восточный административный округ, Ростокино, проезд Кадомцева, дом 9, Цокольный этаж № 0",77:02:0019008:3016,Улица Сергея Эйзенштейна ( мин),Цоколь,5,,Вход через места общего пользования,Открытый аукцион в электронной форме,2024,Завершено,30.01.2024 20:00:00,05.03.2024 15:00:00,12.03.2024 10:00,14.03.2024 10:00,14.03.2024 17:00,https://www.roseltorg.ru/procedure/21000005000000018113,
https://investmoscow.ru/tenders/tender/19494721,19494721,180.4,12299000.0,68176.27,"2 459 800,00 руб.","184 485,00 руб.",,,"Центральный административный округ, Басманный, Плетешковский переулок, дом 3А, строение 1, Подвал № 0",77:01:0003017:3840,Бауманская (3 мин),Подвал,5,,Отдельный,Публичное предложение,2024,Завершено,31.01.2024 20:00:00,06.03.2024 15:00:00,14.03.2024 10:00,19.03.2024 10:00,19.03.2024 17:00,https://www.roseltorg.ru/procedure/21000005000000018134,
https://investmoscow.ru/tenders/tender/19494405,19494405,130.4,9290000.0,71242.33,"1 858 000,00 руб.","139 350,00 руб.",,,"Центральный административный округ, Басманный, Плетешковский переулок, дом 3А, строение 1, Подвал № 0",77:01:0003017:3838,Бауманская (3 мин),"Подвал, 0",5,,Отдельный,Публичное предложение,2024,Завершено,31.01.2024 20:00:00,06.03.2024 15:00:00,14.03.2024 10:00,19.03.2024 10:00,19.03.2024 17:00,https://www.roseltorg.ru/procedure/21000005000000018133,
https://investmoscow.ru/tenders/tender/19464318,19464318,112.8,22506000.0,199521.28,"2 250 600,00 руб.","1 125 300,00 руб.","22506000,00",0.0%,"Центральный административный округ, Замоскворечье, Большая Пионерская улица, дом 13/6А, строение 1, Этаж № 4",77:01:0006014:3581,Павелецкая (6 мин),4,5,,Вход через места общего пользования,Открытый аукцион в электронной форме,2024,Завершено,25.12.2023 20:00:00,31.01.2024 15:00:00,07.02.2024 10:00,09.02.2024 10:00,09.02.2024 17:00,https://www.roseltorg.ru/procedure/21000005000000017516,
https://investmoscow.ru/tenders/tender/19705996,19705996,42.2,7582000.0,179668.25,"758 200,00 руб.","379 100,00 руб.","10993900,00",45.0%,"Восточный административный округ, Преображенское, улица Атарбекова, дом 4А, Этаж № 1",77:03:0003025:5257,Преображенская площадь (5 мин),1,5,,Вход через места общего пользования,Открытый аукцион в электронной форме,2024,Завершено,17.10.2024 20:00:00,20.11.2024 15:00:00,27.11.2024 10:00,29.11.2024 10:00,29.11.2024 17:00,https://www.roseltorg.ru/procedure/21000005000000023340,
https://investmoscow.ru/tenders/tender/19522516,19522516,233.7,24190150.0,103509.41,"2 419 015,00 руб.","1 209 507,50 руб.",,,"Юго-Восточный административный округ, Некрасовка, Рождественская улица, дом 21, корпус 4, Этаж № 1",77:16:0010105:5860,Некрасовка (9 мин),1,17,,Отдельный,Открытый аукцион в электронной форме,2024,Завершено,26.02.2024 20:00:00,28.03.2024 15:00:00,04.04.2024 10:00,09.04.2024 10:00,09.04.2024 17:00,https://www.roseltorg.ru/procedure/21000005000000018521,
https://investmoscow.ru/tenders/tender/19704800,19704800,77.7,4625000.0,59523.81,"462 500,00 руб.","231 250,00 руб.",,,"Северо-Западный административный округ, Южное Тушино, Туристская улица, дом 7, Подвал № 0",77:08:0003001:10509,Сходненская (13 мин),Подвал,5,,Отдельный,Открытый аукцион в электронной форме,2024,Завершено,16.10.2024 20:00:00,19.11.2024 15:00:00,26.11.2024 10:00,28.11.2024 10:00,28.11.2024 17:00,https://www.roseltorg.ru/procedure/21000005000000023283,
https://investmoscow.ru/tenders/tender/19705887,19705887,53.3,6297000.0,118142.59,"629 700,00 руб.","314 850,00 руб.",,,"Юго-Западный административный округ, Котловка, Нагорный бульвар, дом 14, Этаж № 1",77:05:0003001:1817,Нагорная (15 мин),1,5,,Вход через места общего пользования,Открытый аукцион в электронной форме,2024,Завершено,17.10.2024 20:00:00,19.11.2024 15:00:00,26.11.2024 10:00,28.11.2024 10:00,28.11.2024 17:00,https://www.roseltorg.ru/procedure/21000005000000023336,
https://investmoscow.ru/tenders/tender/19618049,19618049,101.1,7811000.0,77260.14,"781 100,00 руб.","195 275,00 руб.",,,"Центральный административный округ, Хамовники, 3-я Фрунзенская улица, дом 7, Подвал № 0",77:01:0005018:7596,Спортивная (11 мин),Подвал,9,,Вход через подъезд,Публичное предложение,2024,Завершено,20.06.2024 20:00:00,25.07.2024 15:00:00,01.08.2024 10:00,05.08.2024 10:00,05.08.2024 17:00,https://www.roseltorg.ru/procedure/21000005000000021206,
https://investmoscow.ru/tenders/tender/19534765,19534765,101.1,7811000.0,77260.14,"781 100,00 руб.","390 550,00 руб.",,,"Центральный административный округ, Хамовники, 3-я Фрунзенская улица, дом 7, Подвал № 0",77:01:0005018:7596,Спортивная (11 мин),Подвал,9,,Вход через подъезд,Открытый аукцион в электронной форме,2024,Завершено,12.03.2024 20:00:00,17.04.2024 15:00:00,24.04.2024 10:00,26.04.2024 10:00,26.04.2024 17:00,https://www.roseltorg.ru/procedure/21000005000000018775,
https://investmoscow.ru/tenders/tender/19438632,19438632,103.5,13089000.0,126463.77,"1 308 900,00 руб.","654 450,00 руб.",,,"Центральный административный округ, Хамовники, 3-я Фрунзенская улица, дом 7, подвал № 0",77:01:0005018:7595,Спортивная ( мин),Подвал,9,,Вход через места общего пользования,Открытый аукцион в электронной форме,2024,Завершено,04.12.2023 20:00:00,05.02.2024 15:00:00,12.02.2024 10:00,14.02.2024 10:00,14.02.2024 17:00,https://www.roseltorg.ru/procedure/21000005000000017116,
https://investmoscow.ru/tenders/tender/19656230,19656230,287.7,40372000.0,140326.73,"4 037 200,00 руб.","1 009 300,00 руб.",,,"Юго-Западный административный округ, Ломоносовский, улица Академика Пилюгина, дом 4, Этаж № 1",77:06:0003010:14343,Новые Черёмушки (12 мин),1,23,,Вход через подъезд,Публичное предложение,2024,Завершено,08.08.2024 20:00:00,12.09.2024 15:00:00,19.09.2024 10:00,24.09.2024 10:00,24.09.2024 17:00,https://www.roseltorg.ru/procedure/21000005000000021974,
https://investmoscow.ru/tenders/tender/19569835,19569835,287.7,40372000.0,140326.73,"4 037 200,00 руб.","2 018 600,00 руб.",,,"Юго-Западный административный округ, Ломоносовский, улица Академика Пилюгина, дом 4, Этаж № 1",77:06:0003010:14343,Новые Черёмушки (12 мин),1,23,,Вход через подъезд,Открытый аукцион в электронной форме,2024,Завершено,17.04.2024 20:00:00,10.06.2024 15:00:00,17.06.2024 10:00,19.06.2024 10:00,19.06.2024 17:00,https://www.roseltorg.ru/procedure/21000005000000019660,
https://investmoscow.ru/tenders/tender/19474451,19474451,139.2,21016000.0,150977.01,"2 101 600,00 руб.","525 400,00 руб.",,,"Юго-Западный административный округ, Ломоносовский, улица Академика Пилюгина, дом 4, Этаж № 1",77:06:0003010:14340,Новые Черёмушки (12 мин),1 этаж,23,,Отдельный,Публичное предложение,2024,Завершено,16.01.2024 20:00:00,19.02.2024 15:00:00,26.02.2024 10:00,28.02.2024 10:00,28.02.2024 17:00,https://www.roseltorg.ru/procedure/21000005000000017825,
https://investmoscow.ru/tenders/tender/19474411,19474411,137.4,20763000.0,151113.54,"2 076 300,00 руб.","519 075,00 руб.",,,"Юго-Западный административный округ, Ломоносовский, улица Академика Пилюгина, дом 4, Этаж № 1",77:06:0003010:14342,Новые Черёмушки (12 мин),1 этаж,23,,Отдельный,Публичное предложение,2024,Завершено,16.01.2024 20:00:00,19.02.2024 15:00:00,26.02.2024 10:00,28.02.2024 10:00,28.02.2024 17:00,https://www.roseltorg.ru/procedure/21000005000000017822,
https://investmoscow.ru/tenders/tender/19714059,19714059,181.5,8954000.0,49333.33,"895 400,00 руб.","447 700,00 руб.",,,"Восточный административный округ, Соколиная гора, Буракова улица, дом 25А, Подвал № 0",77:03:0004005:5306,Шоссе Энтузиастов (12 мин),Подвал,4,,Отдельный,Открытый аукцион в электронной форме,2024,Завершено,31.10.2024 20:00:00,02.12.2024 15:00:00,09.12.2024 10:00,11.12.2024 10:00,11.12.2024 17:00,https://www.roseltorg.ru/procedure/21000005000000023567,
https://investmoscow.ru/tenders/tender/19701883,19701883,90.3,6311000.0,69889.26,"631 100,00 руб.","315 550,00 руб.",,,"Восточный административный округ, Соколиная гора, Буракова улица, дом 25А, Подвал № 0, помещение 1/П",77:03:0004005:5305,Шоссе Энтузиастов (12 мин),Подвал,4,,Отдельный,Открытый аукцион в электронной форме,2024,Завершено,11.10.2024 20:00:00,13.11.2024 15:00:00,20.11.2024 10:00,22.11.2024 10:00,22.11.2024 17:00,https://www.roseltorg.ru/procedure/21000005000000023223,
https://investmoscow.ru/tenders/tender/19680397,19680397,728.9,28969000.0,39743.45,"2 896 900,00 руб.","724 225,00 руб.",,,"Юго-Восточный административный округ, Марьино, Новочеркасский бульвар, дом 13, Техническое подполье № 0, Подвал № 0",77:04:0004019:30596,Марьино (16 мин),"Подвал, Техническое подполье",2,,Вход через подъезд,Публичное предложение,2024,Завершено,09.09.2024 20:00:00,11.11.2024 15:00:00,18.11.2024 10:00,20.11.2024 10:00,20.11.2024 17:00,https://www.roseltorg.ru/procedure/21000005000000022871,
https://investmoscow.ru/tenders/tender/19569930,19569930,728.9,28969000.0,39743.45,"2 896 900,00 руб.","1 448 450,00 руб.",,,"Юго-Восточный административный округ, Марьино, Новочеркасский бульвар, дом 13, Техническое подполье № 0, Подвал № 0",77:04:0004019:30596,Марьино (16 мин),"Подвал, Техническое подполье",2,,Вход через подъезд,Открытый аукцион в электронной форме,2024,Завершено,17.04.2024 20:00:00,10.06.2024 15:00:00,17.06.2024 10:00,19.06.2024 10:00,19.06.2024 17:00,https://www.roseltorg.ru/procedure/21000005000000019669,
https://investmoscow.ru/tenders/tender/19482099,19482099,80.3,10502000.0,130784.56,"1 050 200,00 руб.","525 100,00 руб.",,,"Северо-Восточный административный округ, Алексеевский, Рижский проезд, дом 9, Этаж № 1",77:02:0023019:2054,ВДНХ (17 мин),1,9,,Вход через места общего пользования,Открытый аукцион в электронной форме,2024,Завершено,23.01.2024 20:00:00,26.02.2024 15:00:00,04.03.2024 10:00,06.03.2024 10:00,06.03.2024 17:00,https://www.roseltorg.ru/procedure/21000005000000017982,
https://investmoscow.ru/tenders/tender/19429683,19429683,87.8,11508000.0,131070.62,"1 150 800,00 руб.","575 400,00 руб.",,,"Южный административный округ, Даниловский, Автозаводская улица, дом 17, корпус 1, Этаж № 4",77:05:0002003:4216,Автозаводская (5 мин),4,6,,Вход через места общего пользования,Открытый аукцион в электронной форме,2024,Завершено,28.11.2023 20:00:00,22.01.2024 15:00:00,29.01.2024 10:00,31.01.2024 10:00,31.01.2024 17:00,https://www.roseltorg.ru/procedure/21000005000000017048,
https://investmoscow.ru/tenders/tender/19428770,19428770,69.2,9070000.0,131069.36,"907 000,00 руб.","453 500,00 руб.",,,"Южный административный округ, Даниловский, Автозаводская улица, дом 17, корпус 1, этаж № 5",77:05:0002003:4489,Автозаводская (5 мин),5,6,,Вход через места общего пользования,Открытый аукцион в электронной форме,2024,Завершено,28.11.2023 20:00:00,22.01.2024 15:00:00,29.01.2024 10:00,31.01.2024 10:00,31.01.2024 17:00,https://www.roseltorg.ru/procedure/21000005000000017046,
https://investmoscow.ru/tenders/tender/19429371,19429371,68.9,8963000.0,130087.08,"896 300,00 руб.","448 150,00 руб.","8963000,00",0.0%,"Южный административный округ, Даниловский, Автозаводская улица, дом 17, корпус 1, этаж № 5",77:05:0002003:4488,Автозаводская (5 мин),5,6,,Вход через места общего пользования,Открытый аукцион в электронной форме,2024,Завершено,28.11.2023 20:00:00,22.01.2024 15:00:00,29.01.2024 10:00,31.01.2024 10:00,31.01.2024 17:00,https://www.roseltorg.ru/procedure/21000005000000017047,
https://investmoscow.ru/tenders/tender/19528540,19528540,159.3,64502000.0,404908.98,"6 450 200,00 руб.","3 225 100,00 руб.",,,"Центральный административный округ, Басманный, улица Земляной Вал, дом 6, строение 1, Подвал № 0, Этаж № 1",77:01:0001029:4013,Курская (10 мин),"1 этаж, Подвал",4,,Отдельный,Открытый аукцион в электронной форме,2024,Завершено,04.03.2024 20:00:00,11.04.2024 15:00:00,18.04.2024 10:00,23.04.2024 10:00,23.04.2024 17:00,https://www.roseltorg.ru/procedure/21000005000000018642,
https://investmoscow.ru/tenders/tender/19687811,19687811,149.2,21089000.0,141347.18,"2 108 900,00 руб.","1 054 450,00 руб.",,,"Западный административный округ, Филевский парк, Новозаводская улица, дом 17, корпус 1, Этаж №1",77:07:0002004:1647,Фили (12 мин),1 этаж,4,,Вход через места общего пользования,Открытый аукцион в электронной форме,2024,Завершено,18.09.2024 20:00:00,24.10.2024 15:00:00,31.10.2024 10:00,05.11.2024 10:00,05.11.2024 17:00,https://www.roseltorg.ru/procedure/21000005000000022993,
https://investmoscow.ru/tenders/tender/19681390,19681390,33.5,1626000.0,48537.31,"162 600,00 руб.","81 300,00 руб.","2357700,00",45.0%,"Западный административный округ, Филевский парк, Новозаводская улица, дом 17, корпус 1, Подвал № 0",77:07:0002004:6926,Фили (12 мин),Подвал,4,,Вход через места общего пользования,Открытый аукцион в электронной форме,2024,Завершено,12.09.2024 20:00:00,14.10.2024 15:00:00,21.10.2024 10:00,23.10.2024 10:00,23.10.2024 17:00,https://www.roseltorg.ru/procedure/21000005000000022916,
https://investmoscow.ru/tenders/tender/19683186,19683186,34.5,1778000.0,51536.23,"177 800,00 руб.","88 900,00 руб.","1955800,00",10.0%,"Западный административный округ, Филевский парк, Новозаводская улица, дом 17, корпус 1, Подвал № 0",77:07:0002004:1642,Фили (12 мин),Подвал,4,,Вход через места общего пользования,Открытый аукцион в электронной форме,2024,Завершено,12.09.2024 20:00:00,14.10.2024 15:00:00,21.10.2024 10:00,23.10.2024 10:00,23.10.2024 17:00,https://www.roseltorg.ru/procedure/21000005000000022912,
https://investmoscow.ru/tenders/tender/19683044,19683044,69.5,3012000.0,43338.13,"301 200,00 руб.","150 600,00 руб.","3313200,00",10.0%,"Западный административный округ, Филевский парк, Новозаводская улица, дом 17, корпус 1, Подвал № 0",77:07:0002004:1637,Фили (12 мин),Подвал,4,,Вход через места общего пользования,Открытый аукцион в электронной форме,2024,Завершено,11.09.2024 20:00:00,14.10.2024 15:00:00,21.10.2024 10:00,23.10.2024 10:00,23.10.2024 17:00,https://www.roseltorg.ru/procedure/21000005000000022902,
https://investmoscow.ru/tenders/tender/19663162,19663162,422.3,52416000.0,124120.29,"5 241 600,00 руб.","2 620 800,00 руб.",,,"Западный административный округ, Филевский парк, Новозаводская улица, дом 17, корпус 1, Этаж № 1",77:07:0002004:1589,Фили (12 мин),1,4,,Отдельный,Открытый аукцион в электронной форме,2024,Завершено,16.08.2024 20:00:00,19.09.2024 15:00:00,26.09.2024 10:00,01.10.2024 10:00,01.10.2024 17:00,https://www.roseltorg.ru/procedure/21000005000000022095,
https://investmoscow.ru/tenders/tender/19563982,19563982,82.5,4093000.0,49612.12,"409 300,00 руб.","204 650,00 руб.","4093000,00",0.0%,"Западный административный округ, Филевский парк, Новозаводская улица, дом 17, корпус 1, Подвал № 0",77:07:0002004:1644,Фили (12 мин),Подвал,4,,Вход через места общего пользования,Открытый аукцион в электронной форме,2024,Завершено,09.04.2024 20:00:00,22.05.2024 15:00:00,29.05.2024 10:00,31.05.2024 10:00,31.05.2024 17:00,https://www.roseltorg.ru/procedure/21000005000000019420,
https://investmoscow.ru/tenders/tender/19563959,19563959,34.8,1891000.0,54339.08,"189 100,00 руб.","94 550,00 руб.","1891000,00",0.0%,"Западный административный округ, Филевский парк, Новозаводская улица, дом 17, корпус 1, Подвал № 0",77:07:0002004:1643,Фили (12 мин),Подвал,4,,Вход через места общего пользования,Открытый аукцион в электронной форме,2024,Завершено,09.04.2024 20:00:00,22.05.2024 15:00:00,29.05.2024 10:00,31.05.2024 10:00,31.05.2024 17:00,https://www.roseltorg.ru/procedure/21000005000000019419,
https://investmoscow.ru/tenders/tender/19521073,19521073,94.8,5951000.0,62774.26,"595 100,00 руб.","297 550,00 руб.",,,"Юго-Западный административный округ, Ломоносовский, Ленинский проспект, дом 83, Подвал № 0",77:05:0001009:7294,Новаторская (28 мин),Подвал,8,,Отдельный,Открытый аукцион в электронной форме,2024,Завершено,26.02.2024 20:00:00,28.03.2024 15:00:00,04.04.2024 10:00,09.04.2024 10:00,09.04.2024 17:00,https://www.roseltorg.ru/procedure/21000005000000018507,
https://investmoscow.ru/tenders/tender/19518872,19518872,193.8,7688000.0,39669.76,"768 800,00 руб.","384 400,00 руб.",,,"Восточный административный округ, Перово, Новогиреевская улица, дом 24, корпус 4, Подвал № 0",77:03:0006012:9486,Перово (9 мин),Подвал,4,,Вход через подъезд,Открытый аукцион в электронной форме,2024,Завершено,20.02.2024 20:00:00,02.04.2024 15:00:00,09.04.2024 10:00,11.04.2024 10:00,11.04.2024 17:00,https://www.roseltorg.ru/procedure/21000005000000018458,
https://investmoscow.ru/tenders/tender/19583325,19583325,276.8,11191000.0,40429.91,"1 119 100,00 руб.","279 775,00 руб.",,,"Западный административный округ, Можайский, Сколковское шоссе, дом 22, корпус 1, подвал № 0",77:07:0008005:10179,Кунцевская (51 мин),Подвал,5,,Вход через подъезд,Публичное предложение,2024,Завершено,13.05.2024 20:00:00,26.06.2024 15:00:00,03.07.2024 10:00,05.07.2024 10:00,05.07.2024 17:00,https://www.roseltorg.ru/procedure/21000005000000020277,
https://investmoscow.ru/tenders/tender/19517894,19517894,276.8,11191000.0,40429.91,"1 119 100,00 руб.","559 550,00 руб.",,,"Западный административный округ, Можайский, Сколковское шоссе, дом 22, корпус 1, подвал № 0",77:07:0008005:10179,Кунцевская (51 мин),Подвал,5,,Вход через подъезд,Открытый аукцион в электронной форме,2024,Завершено,19.02.2024 20:00:00,21.03.2024 15:00:00,28.03.2024 10:00,02.04.2024 10:00,02.04.2024 17:00,https://www.roseltorg.ru/procedure/21000005000000018449,
https://investmoscow.ru/tenders/tender/19433951,19433951,103.0,14374000.0,139553.4,"1 437 400,00 руб.","718 700,00 руб.",,,"Зеленоградский административный округ, Силино, город Зеленоград, корпус 1106, Этаж № 1",77:10:0000000:2238,Ховрино (1 мин),1,12,,Отдельный,Открытый аукцион в электронной форме,2024,Завершено,01.12.2023 20:00:00,07.02.2024 15:00:00,14.02.2024 10:00,16.02.2024 10:00,16.02.2024 17:00,https://www.roseltorg.ru/procedure/21000005000000017098,
https://investmoscow.ru/tenders/tender/19703568,19703568,269.7,14074000.0,52183.91,"1 407 400,00 руб.","703 700,00 руб.",,,"Восточный административный округ, Преображенское, Малая Семёновская улица, дом 15/17, корпус 1, не указано",77:03:0003015:3159,Семёновская (5 мин),Подвал,6,,Отдельный,Открытый аукцион в электронной форме,2024,Завершено,14.10.2024 20:00:00,20.11.2024 15:00:00,27.11.2024 10:00,29.11.2024 10:00,29.11.2024 17:00,https://www.roseltorg.ru/procedure/21000005000000023251,
https://investmoscow.ru/tenders/tender/19703455,19703455,532.4,42286000.0,79425.24,"4 228 600,00 руб.","2 114 300,00 руб.",,,"Восточный административный округ, Преображенское, Малая Семёновская улица, дом 15/17, корпус 1, Этаж № 1, Подвал № 0",77:03:0003015:3150,Семёновская (5 мин),"Подвал, 1",6,,Отдельный,Открытый аукцион в электронной форме,2024,Завершено,14.10.2024 20:00:00,20.11.2024 15:00:00,27.11.2024 10:00,29.11.2024 10:00,29.11.2024 17:00,https://www.roseltorg.ru/procedure/21000005000000023250,
https://investmoscow.ru/tenders/tender/19705078,19705078,79.2,4223000.0,53320.71,"422 300,00 руб.","211 150,00 руб.",,,"Восточный административный округ, Преображенское, Малая Семёновская улица, дом 15/17, корпус 1, подвал № 0",77:03:0003015:3151,Семёновская (5 мин),Подвал,6,,Вход через места общего пользования,Открытый аукцион в электронной форме,2024,Завершено,16.10.2024 20:00:00,20.11.2024 15:00:00,27.11.2024 10:00,29.11.2024 10:00,29.11.2024 17:00,https://www.roseltorg.ru/procedure/21000005000000023300,
https://investmoscow.ru/tenders/tender/19703800,19703800,69.9,3861000.0,55236.05,"386 100,00 руб.","193 050,00 руб.","3861000,00",0.0%,"Восточный административный округ, Преображенское, Малая Семёновская улица, дом 15/17, корпус 1, Подвал № 0",77:03:0003015:3152,Семёновская (5 мин),Подвал,6,,Вход через места общего пользования,Открытый аукцион в электронной форме,2024,Завершено,14.10.2024 20:00:00,20.11.2024 15:00:00,27.11.2024 10:00,29.11.2024 10:00,29.11.2024 17:00,https://www.roseltorg.ru/procedure/21000005000000023253,
https://investmoscow.ru/tenders/tender/19693831,19693831,29.2,2713000.0,92910.96,"271 300,00 руб.","135 650,00 руб.","5290350,00",95.0%,"Зеленоградский административный округ, Крюково, город Зеленоград, корпус 2016, Этаж № 1","77:10:0006008:7862, 77:10:0006008:7860, 77:10:0006008:7861, 77:10:0006008:7863",Ховрино (295 мин),1 этаж,17,,Вход через места общего пользования,Открытый аукцион в электронной форме,2024,Завершено,26.09.2024 20:00:00,05.11.2024 15:00:00,12.11.2024 10:00,14.11.2024 10:00,14.11.2024 17:00,https://www.roseltorg.ru/procedure/21000005000000023085,
https://investmoscow.ru/tenders/tender/19447086,19447086,152.0,21834000.0,143644.74,"2 183 400,00 руб.","1 091 700,00 руб.",,,"город Зеленоград, корпус 250, Этаж № 1",77:10:0002001:3287,Ховрино (298 мин),1,10,,Отдельный,Открытый аукцион в электронной форме,2024,Завершено,11.12.2023 15:00:00,29.01.2024 15:00:00,05.02.2024 10:00,07.02.2024 10:00,07.02.2024 17:00,https://www.roseltorg.ru/procedure/21000005000000017219,
https://investmoscow.ru/tenders/tender/19466879,19466879,22.1,4430000.0,200452.49,"443 000,00 руб.","221 500,00 руб.",,,"Северо-Восточный административный округ, Марьина роща, Тихвинская улица, дом 20, Этаж № 1",77:01:0004007:6490,Савёловская (12 мин),1,16,,Вход через места общего пользования,Открытый аукцион в электронной форме,2024,Завершено,27.12.2023 20:00:00,05.02.2024 15:00:00,12.02.2024 10:00,14.02.2024 10:00,14.02.2024 17:00,https://www.roseltorg.ru/procedure/21000005000000017594,
