url,номер_лота,площадь_м²,начальная_цена_руб,цена_за_м²,размер_задатка_руб,шаг_аукциона_руб,итоговая_цена_руб,превышение_цены_%,адрес,кадастровый_номер,метро,этаж,этажность,функциональное_назначение,тип_входа,форма_проведения,год_торгов,статус,дата_начала_приёма,дата_окончания_приёма,дата_отбора_участников,дата_проведения_торгов,дата_подведения_итогов,platformLink,ссылка_на_протокол
https://investmoscow.ru/tenders/tender/18626850,18626850,98.4,28677000.0,291432.93,"5 735 400,00 руб.","1 433 850,00 руб.","34412400,00",20.0%,"Центральный административный округ, Тверской, Российская Федерация, город Москва, внутригородская территория муниципальный округ Тверской, Тверская улица, дом 12, строение 8, Этаж № 1",77:01:0001077:3005,Чеховская (5 мин),1,6,,Вход через подъезд,Открытый аукцион в электронной форме,2022,Завершено,02.06.2022 20:00:00,06.07.2022 15:00:00,13.07.2022 10:00,15.07.2022 10:00,15.07.2022 17:00,https://178fz.roseltorg.ru/#com/procedure/view/procedure/395810,
https://investmoscow.ru/tenders/tender/18672162,18672162,220.8,14262000.0,64592.39,"2 852 400,00 руб.","356 550,00 руб.","7131000,00",-50.0%,"Юго-Восточный административный округ, Рязанский, Российская Федерация, город Москва, внутригородская территория муниципальный округ Рязанский, 1-я Новокузьминская улица, дом 27/12, подвал № 0",77:04:0002013:11237,Рязанский проспект (5 мин),Подвал,5,,Вход через подъезд,Публичное предложение,2022,Завершено,19.07.2022 20:00:00,24.08.2022 15:00:00,31.08.2022 10:00,02.09.2022 10:00,02.09.2022 17:00,https://178fz.roseltorg.ru/#com/procedure/view/procedure/400396,
https://investmoscow.ru/tenders/tender/18623088,18623088,220.8,14262000.0,64592.39,"2 852 400,00 руб.","713 100,00 руб.",,,"Юго-Восточный административный округ, Рязанский, Российская Федерация, город Москва, внутригородская территория муниципальный округ Рязанский, 1-я Новокузьминская улица, дом 27/12, подвал № 0",77:04:0002013:11237,Рязанский проспект (5 мин),Подвал,5,,Вход через подъезд,Открытый аукцион в электронной форме,2022,Завершено,25.05.2022 20:00:00,28.06.2022 15:00:00,05.07.2022 10:00,07.07.2022 10:00,07.07.2022 17:00,https://178fz.roseltorg.ru/#com/procedure/view/procedure/394853,
https://investmoscow.ru/tenders/tender/19338864,19338864,74.7,8631000.0,115542.17,"863 100,00 руб.","431 550,00 руб.",,,"Юго-Западный административный округ, Южное Бутово, Изюмская улица, дом 39, корпус 1, Этаж № 1",77:06:0012001:9182,Улица Скобелевская (10 мин),1 этаж,14,,Отдельный,Открытый аукцион в электронной форме,2023,Завершено,04.10.2023 20:00:00,08.11.2023 15:00:00,15.11.2023 10:00,17.11.2023 10:00,17.11.2023 17:00,https://www.roseltorg.ru/procedure/21000005000000015736,
https://investmoscow.ru/tenders/tender/18918081,18918081,59.7,11853730.0,198554.94,"1 185 373,00 руб.","296 343,25 руб.",,,"Юго-Восточный административный округ, Лефортово, Российская Федерация, город Москва, внутригородская территория муниципальный округ Лефортово, Авиамоторная улица, дом 22/12, Этаж № 1",77:03:0004012:1784,Авиамоторная (4 мин),1,6,,Вход через места общего пользования,Публичное предложение,2023,Завершено,08.02.2023 20:00:00,14.03.2023 15:00:00,21.03.2023 10:00,23.03.2023 10:00,23.03.2023 17:00,https://www.roseltorg.ru/procedure/21000005000000008044,
https://investmoscow.ru/tenders/tender/18811633,18811633,59.7,11853730.0,198554.94,"2 370 746,00 руб.","592 686,50 руб.",,,"Юго-Восточный административный округ, Лефортово, Российская Федерация, город Москва, внутригородская территория муниципальный округ Лефортово, Авиамоторная улица, дом 22/12, Этаж № 1",77:03:0004012:1784,Авиамоторная (4 мин),1,6,,Вход через места общего пользования,Открытый аукцион в электронной форме,2022,Завершено,11.11.2022 20:00:00,13.12.2022 15:00:00,20.12.2022 10:00,22.12.2022 10:00,22.12.2022 17:00,https://www.roseltorg.ru/procedure/21000005000000005491,
https://investmoscow.ru/tenders/tender/18612671,18612671,59.7,10860000.0,181909.55,"2 172 000,00 руб.","543 000,00 руб.","22263000,00",105.0%,"Юго-Восточный административный округ, Лефортово, Российская Федерация, город Москва, внутригородская территория муниципальный округ Лефортово, Авиамоторная улица, дом 22/12, Этаж № 1",77:03:0004012:1784,Авиамоторная (4 мин),1,6,,Вход через места общего пользования,Открытый аукцион в электронной форме,2022,Завершено,24.05.2022 20:00:00,28.06.2022 15:00:00,05.07.2022 10:00,07.07.2022 10:00,07.07.2022 17:00,https://178fz.roseltorg.ru/#com/procedure/view/procedure/394759,
https://investmoscow.ru/tenders/tender/19243835,19243835,68.0,7921000.0,116485.29,"792 100,00 руб.","396 050,00 руб.","14257800,00",80.0%,"Северо-Западный административный округ, Куркино, Новокуркинское шоссе, дом 23/15, Этаж № 1",77:08:0001009:6760,Планерная (66 мин),1,20,,Отдельный,Открытый аукцион в электронной форме,2023,Завершено,14.08.2023 20:00:00,14.09.2023 15:00:00,21.09.2023 10:00,25.09.2023 10:00,25.09.2023 17:00,https://www.roseltorg.ru/procedure/21000005000000014587,
https://investmoscow.ru/tenders/tender/18915505,18915505,67.7,10460000.0,154505.17,"1 046 000,00 руб.","261 500,00 руб.","9152500,00",-12.5%,"Юго-Восточный административный округ, Лефортово, Российская Федерация, город Москва, внутригородская территория муниципальный округ Лефортово, улица Пруд-Ключики, дом 5, Этаж № 1",77:04:0001017:4420,Авиамоторная (4 мин),1 этаж,6,,Вход через места общего пользования,Публичное предложение,2023,Завершено,08.02.2023 20:00:00,14.03.2023 15:00:00,21.03.2023 10:00,23.03.2023 10:00,23.03.2023 17:00,https://www.roseltorg.ru/procedure/21000005000000008048,
https://investmoscow.ru/tenders/tender/18822775,18822775,67.7,10460000.0,154505.17,"2 092 000,00 руб.","523 000,00 руб.",,,"Юго-Восточный административный округ, Лефортово, Российская Федерация, город Москва, внутригородская территория муниципальный округ Лефортово, улица Пруд-Ключики, дом 5, Этаж № 1",77:04:0001017:4420,Авиамоторная (4 мин),1 этаж,6,,Вход через места общего пользования,Открытый аукцион в электронной форме,2022,Завершено,18.11.2022 20:00:00,19.12.2022 15:00:00,21.12.2022 10:00,23.12.2022 10:00,23.12.2022 17:00,https://www.roseltorg.ru/procedure/21000005000000005743,
https://investmoscow.ru/tenders/tender/18698432,18698432,61.4,5320000.0,86644.95,"1 064 000,00 руб.","133 000,00 руб.","2926000,00",-45.0%,"Северо-Западный административный округ, Щукино, Российская Федерация, город Москва, внутригородская территория муниципальный округ Щукино, улица Маршала Бирюзова, дом 8, корпус 3, подвал № 0",77:08:0011001:5051,Октябрьское поле (3 мин),Подвал,5,,Вход через места общего пользования,Публичное предложение,2022,Завершено,11.08.2022 20:00:00,14.09.2022 15:00:00,21.09.2022 10:00,23.09.2022 10:00,23.09.2022 17:00,https://178fz.roseltorg.ru/#com/procedure/view/procedure/403121,
https://investmoscow.ru/tenders/tender/18648973,18648973,61.4,5320000.0,86644.95,"1 064 000,00 руб.","266 000,00 руб.",,,"Северо-Западный административный округ, Щукино, Российская Федерация, город Москва, внутригородская территория муниципальный округ Щукино, улица Маршала Бирюзова, дом 8, корпус 3, подвал № 0",77:08:0011001:5051,Октябрьское поле (3 мин),Подвал,5,,Вход через места общего пользования,Открытый аукцион в электронной форме,2022,Завершено,23.06.2022 20:00:00,27.07.2022 15:00:00,03.08.2022 10:00,05.08.2022 10:00,05.08.2022 17:00,https://178fz.roseltorg.ru/#com/procedure/view/procedure/397760,
https://investmoscow.ru/tenders/tender/19318125,19318125,177.4,37153000.0,209430.67,"3 715 300,00 руб.","1 857 650,00 руб.",,,"Юго-Западный административный округ, Обручевский, Ленинский проспект, дом 105, корпус 1, Этаж № 1",77:06:0003013:7585,Воронцовская (22 мин),1,18,,Отдельный,Открытый аукцион в электронной форме,2023,Завершено,25.09.2023 20:00:00,26.10.2023 15:00:00,02.11.2023 10:00,07.11.2023 10:00,07.11.2023 17:00,https://www.roseltorg.ru/procedure/21000005000000015590,
https://investmoscow.ru/tenders/tender/19041516,19041516,708.5,33159000.0,46801.69,"6 631 800,00 руб.","1 657 950,00 руб.",,,"Юго-Западный административный округ, Академический, Российская Федерация, город Москва, внутригородская территория муниципальный округ Академический, улица Кржижановского, дом 20/30, корпус 2, Этаж № 1, Подвал № 0","77:06:0004001:10496, 77:06:0004001:10494, 77:06:0004001:10495",Профсоюзная (9 мин),"1 этаж, Подвал",5,,Отдельный,Открытый аукцион в электронной форме,2023,Завершено,02.05.2023 20:00:00,05.06.2023 15:00:00,06.06.2023 10:00,08.06.2023 10:00,08.06.2023 17:00,https://www.roseltorg.ru/procedure/21000005000000011445,
https://investmoscow.ru/tenders/tender/18966033,18966033,708.5,33159000.0,46801.69,"6 631 800,00 руб.","1 657 950,00 руб.",,,"Юго-Западный административный округ, Академический, Российская Федерация, город Москва, внутригородская территория муниципальный округ Академический, улица Кржижановского, дом 20/30, корпус 2, Этаж № 1, Подвал № 0","77:06:0004001:10496, 77:06:0004001:10494, 77:06:0004001:10495",Профсоюзная (9 мин),"1 этаж, Подвал",5,,Отдельный,Открытый аукцион в электронной форме,2023,Завершено,14.03.2023 20:00:00,17.04.2023 15:00:00,18.04.2023 10:00,20.04.2023 10:00,20.04.2023 17:00,https://www.roseltorg.ru/procedure/21000005000000009635,
https://investmoscow.ru/tenders/tender/19306588,19306588,120.7,37773000.0,312949.46,"3 777 300,00 руб.","1 888 650,00 руб.","71768700,00",90.0%,"Центральный административный округ, Хамовники, Усачёва улица, дом 29, корпус 9, этаж №1",77:01:0005008:5337,Спортивная (9 мин),1,5,,Отдельный,Открытый аукцион в электронной форме,2023,Завершено,21.09.2023 20:00:00,23.10.2023 15:00:00,30.10.2023 10:00,01.11.2023 10:00,01.11.2023 17:00,https://www.roseltorg.ru/procedure/21000005000000015495,
https://investmoscow.ru/tenders/tender/18640401,18640401,120.7,35772000.0,296371.17,"7 154 400,00 руб.","1 788 600,00 руб.","60812400,00",70.0%,"Центральный административный округ, Хамовники, Усачёва улица, дом 29, корпус 9, этаж №1",77:01:0005008:5337,Спортивная (9 мин),1,5,,Отдельный,Открытый аукцион в электронной форме,2022,Завершено,10.06.2022 20:00:00,18.07.2022 15:00:00,25.07.2022 10:00,27.07.2022 10:00,27.07.2022 17:00,https://178fz.roseltorg.ru/#com/procedure/view/procedure/396677,
https://investmoscow.ru/tenders/tender/18816078,18816078,463.7,0.0,,"1 318 700,00 руб.",,"6213000,00",,"Юго-Восточный административный округ, Выхино-Жулебино, город Москва, улица Хлобыстова, дом 16, корпус 1, Подвал № 0",77:04:0000000:5206,Выхино (8 мин),Подвал,12,,Отдельный,Без объявления цены,2022,Завершено,16.11.2022 13:00:00,16.12.2022 15:00:00,,,20.12.2022 10:00,https://www.roseltorg.ru/procedure/21000005000000005594,
https://investmoscow.ru/tenders/tender/18697810,18697810,463.7,13187000.0,28438.65,"2 637 400,00 руб.","329 675,00 руб.",,,"Юго-Восточный административный округ, Выхино-Жулебино, город Москва, улица Хлобыстова, дом 16, корпус 1, Подвал № 0",77:04:0000000:5206,Выхино (8 мин),Подвал,12,,Отдельный,Публичное предложение,2022,Завершено,11.08.2022 20:00:00,14.09.2022 15:00:00,21.09.2022 10:00,23.09.2022 10:00,23.09.2022 17:00,https://178fz.roseltorg.ru/#com/procedure/view/procedure/403018,
https://investmoscow.ru/tenders/tender/18647365,18647365,463.7,13187000.0,28438.65,"2 637 400,00 руб.","659 350,00 руб.",,,"Юго-Восточный административный округ, Выхино-Жулебино, город Москва, улица Хлобыстова, дом 16, корпус 1, Подвал № 0",77:04:0000000:5206,Выхино (8 мин),Подвал,12,,Отдельный,Открытый аукцион в электронной форме,2022,Завершено,23.06.2022 20:00:00,27.07.2022 15:00:00,03.08.2022 10:00,05.08.2022 10:00,05.08.2022 17:00,https://178fz.roseltorg.ru/#com/procedure/view/procedure/397807,
https://investmoscow.ru/tenders/tender/19040957,19040957,77.5,5624000.0,72567.74,"562 400,00 руб.","281 200,00 руб.","5624000,00",0.0%,"Южный административный округ, Чертаново Северное, Российская Федерация, город Москва, внутригородская территория муниципальный округ Чертаново Северное, микрорайон Северное Чертаново, дом 7, корпус Г, Цокольный этаж № 0",77:05:0006002:13669,Чертановская (16 мин),Цоколь,1,,Вход через подъезд,Открытый аукцион в электронной форме,2023,Завершено,19.04.2023 20:00:00,25.05.2023 15:00:00,01.06.2023 10:00,05.06.2023 10:00,05.06.2023 17:00,https://www.roseltorg.ru/procedure/21000005000000010979,
https://investmoscow.ru/tenders/tender/19041517,19041517,61.9,12241000.0,197754.44,"2 448 200,00 руб.","612 050,00 руб.","12241000,00",0.0%,"Центральный административный округ, Красносельский, Российская Федерация, город Москва, внутригородская территория муниципальный округ Красносельский, Новорязанская улица, дом 16/11, строение 1, Этаж № 1",77:01:0003018:3927,Комсомольская (9 мин),1,6,,Вход через места общего пользования,Открытый аукцион в электронной форме,2023,Завершено,25.04.2023 20:00:00,26.05.2023 15:00:00,29.05.2023 10:00,31.05.2023 10:00,31.05.2023 17:00,https://www.roseltorg.ru/procedure/21000005000000011206,
https://investmoscow.ru/tenders/tender/18777061,18777061,61.9,12034000.0,194410.34,"2 406 800,00 руб.","601 700,00 руб.",,,"Центральный административный округ, Красносельский, Российская Федерация, город Москва, внутригородская территория муниципальный округ Красносельский, Новорязанская улица, дом 16/11, строение 1, Этаж № 1 (помещение X-комнаты с 1 по 7 )",77:01:0003018:3927,Комсомольская (9 мин),"1 этаж, 1",6,,,Открытый аукцион в электронной форме,2022,Завершено,13.10.2022 20:00:00,16.11.2022 15:00:00,21.11.2022 10:00,23.11.2022 10:00,23.11.2022 17:00,https://www.roseltorg.ru/procedure/21000005000000004708,
https://investmoscow.ru/tenders/tender/18720869,18720869,61.9,12034000.0,194410.34,"2 406 800,00 руб.","601 700,00 руб.",,,"Центральный административный округ, Красносельский, Российская Федерация, город Москва, внутригородская территория муниципальный округ Красносельский, Новорязанская улица, дом 16/11, строение 1, Этаж № 1 (помещение X-комнаты с 1 по 7 )",77:01:0003018:3927,Комсомольская (9 мин),"1 этаж, 1",6,,,Открытый аукцион в электронной форме,2022,Завершено,31.08.2022 20:00:00,05.10.2022 15:00:00,10.10.2022 10:00,12.10.2022 10:00,12.10.2022 17:00,https://178fz.roseltorg.ru/#com/procedure/view/procedure/405607,
https://investmoscow.ru/tenders/tender/18665244,18665244,61.9,12034000.0,194410.34,"2 406 800,00 руб.","601 700,00 руб.",,,"Центральный административный округ, Красносельский, Российская Федерация, город Москва, внутригородская территория муниципальный округ Красносельский, Новорязанская улица, дом 16/11, строение 1, Этаж № 1",77:01:0003018:3927,Комсомольская (9 мин),1,6,,Вход через места общего пользования,Открытый аукцион в электронной форме,2022,Завершено,12.07.2022 20:00:00,17.08.2022 15:00:00,22.08.2022 10:00,24.08.2022 10:00,24.08.2022 17:00,https://178fz.roseltorg.ru/#com/procedure/view/procedure/399723,
https://investmoscow.ru/tenders/tender/19245397,19245397,538.7,107861000.0,200224.61,"21 572 200,00 руб.","1 078 610,00 руб.","107861000,00",0.0%,"Центральный административный округ, Тверской, Весковский переулок, дом 7, Этаж № 2",77:01:0004009:3300,,2,3,,Вход через подъезд,Открытый аукцион в электронной форме,2023,Завершено,18.08.2023 20:00:00,21.09.2023 15:00:00,28.09.2023 10:00,02.10.2023 10:00,02.10.2023 17:00,https://www.roseltorg.ru/procedure/21000005000000014794,
https://investmoscow.ru/tenders/tender/18802961,18802961,79.8,6097000.0,76403.51,"1 219 400,00 руб.","304 850,00 руб.","6097000,00",0.0%,"Юго-Восточный административный округ, Лефортово, Российская Федерация, город Москва, внутригородская территория муниципальный округ Лефортово, Авиамоторная улица, дом 49/1, Подвал № 0",77:04:0001017:1388,Авиамоторная (4 мин),Подвал,6,,Вход через подъезд,Открытый аукцион в электронной форме,2022,Завершено,03.11.2022 20:00:00,05.12.2022 15:00:00,12.12.2022 10:00,14.12.2022 10:00,14.12.2022 17:00,https://www.roseltorg.ru/procedure/21000005000000005317,
https://investmoscow.ru/tenders/tender/18536707,18536707,144.2,6818000.0,47281.55,"1 363 600,00 руб.","340 900,00 руб.","8863400,00",30.0%,"Восточный административный округ, Измайлово, город Москва, 2-я Парковая улица, дом 11, Подвал № 0","77:03:0005005:5179, 77:03:0005005:5180, 77:03:0005005:5181",Измайловская (4 мин),Подвал,5,,Вход через места общего пользования,Открытый аукцион в электронной форме,2022,Завершено,29.12.2021 20:00:00,09.02.2022 15:00:00,16.02.2022 10:00,18.02.2022 10:00,18.02.2022 17:00,https://178fz.roseltorg.ru/#com/procedure/view/procedure/385201,
https://investmoscow.ru/tenders/tender/18810174,18810174,114.2,9576000.0,83852.89,"1 915 200,00 руб.","478 800,00 руб.",,,"Юго-Восточный административный округ, Рязанский, Российская Федерация, город Москва, внутригородская территория муниципальный округ Рязанский, улица Академика Скрябина, дом 4, Подвал 
№ 0",77:04:0002013:11109,Рязанский проспект (3 мин),Подвал,5,,Вход через места общего пользования,Открытый аукцион в электронной форме,2022,Завершено,11.11.2022 20:00:00,13.12.2022 15:00:00,20.12.2022 10:00,22.12.2022 10:00,22.12.2022 17:00,https://www.roseltorg.ru/procedure/21000005000000005438,
https://investmoscow.ru/tenders/tender/18784724,18784724,612.5,80469000.0,131377.96,"16 093 800,00 руб.","4 023 450,00 руб.",,,"Юго-Восточный административный округ, Рязанский, Российская Федерация, город Москва, внутригородская территория муниципальный округ Рязанский, улица Академика Скрябина, дом 4, этаж № 1",77:04:0002013:11110,Рязанский проспект (3 мин),1,5,,Вход через места общего пользования,Открытый аукцион в электронной форме,2022,Завершено,19.10.2022 20:00:00,22.11.2022 15:00:00,29.11.2022 10:00,01.12.2022 10:00,01.12.2022 17:00,https://www.roseltorg.ru/procedure/21000005000000004838,
https://investmoscow.ru/tenders/tender/19232410,19232410,90.9,9069000.0,99768.98,"906 900,00 руб.","226 725,00 руб.",,,"Центральный административный округ, Басманный, Гусятников переулок, дом 9, подвал № 0",77:01:0001083:2417,Тургеневская (4 мин),Подвал,9,,Отдельный,Публичное предложение,2023,Завершено,07.08.2023 20:00:00,07.09.2023 15:00:00,14.09.2023 10:00,18.09.2023 10:00,18.09.2023 17:00,https://www.roseltorg.ru/procedure/21000005000000014333,
https://investmoscow.ru/tenders/tender/19151499,19151499,90.9,9069000.0,99768.98,"906 900,00 руб.","453 450,00 руб.",,,"Центральный административный округ, Басманный, Российская Федерация, город Москва, внутригородская территория муниципальный округ Басманный, Гусятников переулок, дом 9, подвал № 0",77:01:0001083:2417,Тургеневская (4 мин),Подвал,9,,Отдельный,Открытый аукцион в электронной форме,2023,Завершено,27.06.2023 20:00:00,31.07.2023 15:00:00,07.08.2023 10:00,09.08.2023 10:00,09.08.2023 17:00,https://www.roseltorg.ru/procedure/21000005000000012582,
https://investmoscow.ru/tenders/tender/19319828,19319828,279.6,37937000.0,135683.12,"3 793 700,00 руб.","1 896 850,00 руб.",,,"Южный административный округ, Москворечье-Сабурово, улица Борисовские Пруды, дом 5, корпус 1, Этаж № 1",77:05:0011010:7440,Борисово (24 мин),1 этаж,22,,Отдельный,Открытый аукцион в электронной форме,2023,Завершено,27.09.2023 20:00:00,31.10.2023 15:00:00,07.11.2023 10:00,09.11.2023 10:00,09.11.2023 17:00,https://www.roseltorg.ru/procedure/21000005000000015625,
https://investmoscow.ru/tenders/tender/19309744,19309744,110.3,15905000.0,144197.64,"1 590 500,00 руб.","795 250,00 руб.","15905000,00",0.0%,"Южный административный округ, Москворечье-Сабурово, улица Борисовские Пруды, дом 5, корпус 1, Этаж № 1",77:05:0011010:7428,Борисово (24 мин),1 этаж,22,,Отдельный,Открытый аукцион в электронной форме,2023,Завершено,21.09.2023 20:00:00,23.10.2023 15:00:00,30.10.2023 10:00,01.11.2023 10:00,01.11.2023 17:00,https://www.roseltorg.ru/procedure/21000005000000015484,
https://investmoscow.ru/tenders/tender/19317899,19317899,117.4,17909000.0,152546.85,"1 790 900,00 руб.","895 450,00 руб.",,,"Северо-Восточный административный округ, Отрадное, улица Декабристов, дом 2, корпус 3, Этаж № 1",77:02:0008001:11853,Отрадное (9 мин),1,17,,Отдельный,Открытый аукцион в электронной форме,2023,Завершено,25.09.2023 20:00:00,26.10.2023 15:00:00,02.11.2023 10:00,07.11.2023 10:00,07.11.2023 17:00,https://www.roseltorg.ru/procedure/21000005000000015598,
https://investmoscow.ru/tenders/tender/19376792,19376792,189.1,18471000.0,97678.48,"1 847 100,00 руб.","923 550,00 руб.",,,"Юго-Восточный административный округ, Марьино, Донецкая улица, дом 4, корпус 2, этаж № 2",77:04:0004019:30573,Марьино (22 мин),2,2,,Вход через места общего пользования,Открытый аукцион в электронной форме,2023,Завершено,20.10.2023 20:00:00,23.11.2023 15:00:00,30.11.2023 10:00,04.12.2023 10:00,04.12.2023 17:00,https://www.roseltorg.ru/procedure/21000005000000016260,
https://investmoscow.ru/tenders/tender/19330601,19330601,386.7,115952000.0,299850.01,"23 190 400,00 руб.","2 898 800,00 руб.",,,"Центральный административный округ, Хамовники, Комсомольский проспект, дом 15, строение 2, Цокольный этаж № 0, Этаж № 1",77:01:0005016:3389,,"1 этаж, Цоколь",9,,Отдельный,Публичное предложение,2023,Завершено,04.10.2023 15:00:00,09.11.2023 15:00:00,16.11.2023 10:00,20.11.2023 10:00,20.11.2023 17:00,https://www.roseltorg.ru/procedure/21000005000000015720,
https://investmoscow.ru/tenders/tender/19255432,19255432,386.7,115952000.0,299850.01,"23 190 400,00 руб.","1 159 520,00 руб.",,,"Центральный административный округ, Хамовники, Комсомольский проспект, дом 15, строение 2, Цокольный этаж № 0, Этаж № 1",77:01:0005016:3389,,"1 этаж, Цоколь",9,,Отдельный,Открытый аукцион в электронной форме,2023,Завершено,18.08.2023 20:00:00,21.09.2023 15:00:00,28.09.2023 10:00,02.10.2023 10:00,02.10.2023 17:00,https://www.roseltorg.ru/procedure/21000005000000014800,
https://investmoscow.ru/tenders/tender/19379353,19379353,143.8,23019000.0,160076.5,"2 301 900,00 руб.","1 150 950,00 руб.","32226600,00",40.0%,"Северо-Западный административный округ, Хорошево-Мневники, Новохорошёвский проезд, дом 20, Этаж № 1",77:08:0010004:10268,Народное Ополчение (9 мин),1,5,,Отдельный,Открытый аукцион в электронной форме,2023,Завершено,24.10.2023 20:00:00,27.11.2023 15:00:00,04.12.2023 10:00,06.12.2023 10:00,06.12.2023 17:00,https://www.roseltorg.ru/procedure/21000005000000016282,
https://investmoscow.ru/tenders/tender/18579124,18579124,242.3,20214000.0,83425.51,"4 042 800,00 руб.","505 350,00 руб.","11117700,00",-45.0%,"Северо-Западный административный округ, Хорошево-Мневники, город Москва, Новохорошёвский проезд, дом 20, Этаж №1, Подвал № 0",77:08:0010004:10269,Народное Ополчение (9 мин),"Подвал, 1",5,,Вход через подъезд,Публичное предложение,2022,Завершено,05.04.2022 20:00:00,16.05.2022 15:00:00,23.05.2022 10:00,25.05.2022 10:00,25.05.2022 17:00,https://178fz.roseltorg.ru/#com/procedure/view/procedure/389857,
https://investmoscow.ru/tenders/tender/18555318,18555318,242.3,20214000.0,83425.51,"4 042 800,00 руб.","1 010 700,00 руб.",,,"Северо-Западный административный округ, Хорошево-Мневники, город Москва, Новохорошёвский проезд, дом 20, Этаж №1, Подвал № 0",77:08:0010004:10269,Народное Ополчение (9 мин),"Подвал, 1",5,,Вход через подъезд,Открытый аукцион в электронной форме,2022,Завершено,18.02.2022 20:00:00,21.03.2022 15:00:00,28.03.2022 10:00,30.03.2022 10:00,30.03.2022 17:00,https://178fz.roseltorg.ru/#com/procedure/view/procedure/386946,
https://investmoscow.ru/tenders/tender/18489764,18489764,120.2,8527000.0,70940.1,"1 705 400,00 руб.","426 350,00 руб.","8527000,00",0.0%,"Северо-Западный административный округ, Хорошево-Мневники, город Москва, Новохорошёвский проезд, дом 20, этаж № подвал",77:08:0010004:10267,Народное Ополчение (9 мин),Подвал,5,,Вход через места общего пользования,Открытый аукцион в электронной форме,2022,Завершено,30.11.2021 20:00:00,17.01.2022 15:00:00,24.01.2022 10:00,26.01.2022 10:00,26.01.2022 17:00,https://178fz.roseltorg.ru/#com/procedure/view/procedure/381759,
https://investmoscow.ru/tenders/tender/19306953,19306953,143.7,9756000.0,67891.44,"975 600,00 руб.","487 800,00 руб.",,,"Западный административный округ, Можайский, улица Толбухина, дом 7, корпус 1, Подвал № 0",77:07:0008001:10777,Молодёжная (39 мин),Подвал,6,,Вход через места общего пользования,Открытый аукцион в электронной форме,2023,Завершено,21.09.2023 20:00:00,23.10.2023 15:00:00,30.10.2023 10:00,01.11.2023 10:00,01.11.2023 17:00,https://www.roseltorg.ru/procedure/21000005000000015504,
https://investmoscow.ru/tenders/tender/19095805,19095805,21.4,2047000.0,95654.21,"204 700,00 руб.","102 350,00 руб.",,,"Центральный административный округ, Басманный, Российская Федерация, город Москва, внутригородская территория муниципальный округ Басманный, Архангельский переулок, дом 11/16, строение 1, подвал № 0",77:01:0001032:2733,Чистые пруды (5 мин),Подвал,5,,Вход через подъезд,Открытый аукцион в электронной форме,2023,Завершено,24.05.2023 20:00:00,26.06.2023 15:00:00,03.07.2023 10:00,05.07.2023 10:00,05.07.2023 17:00,https://www.roseltorg.ru/procedure/21000005000000011958,
https://investmoscow.ru/tenders/tender/18802915,18802915,64.5,6621000.0,102651.16,"1 324 200,00 руб.","331 050,00 руб.","8276250,00",25.0%,"Северо-Восточный административный округ, Марьина роща, Российская Федерация, город Москва, внутригородская территория муниципальный округ Марьина Роща, Стрелецкая улица, дом 6, Этаж № 4",77:02:0024009:2050,Савёловская (11 мин),4,5,,Вход через места общего пользования,Открытый аукцион в электронной форме,2022,Завершено,03.11.2022 20:00:00,05.12.2022 15:00:00,12.12.2022 10:00,14.12.2022 10:00,14.12.2022 17:00,https://www.roseltorg.ru/procedure/21000005000000005316,
https://investmoscow.ru/tenders/tender/19394932,19394932,53.8,11896000.0,221115.24,"1 189 600,00 руб.","594 800,00 руб.",,,"Центральный административный округ, Красносельский, Мясницкая улица, дом 17, строение 1, Этаж № 5",77:01:0001037:2580,Тургеневская (3 мин),5,5,,Вход через подъезд,Открытый аукцион в электронной форме,2023,Завершено,03.11.2023 20:00:00,05.12.2023 15:00:00,12.12.2023 10:00,14.12.2023 10:00,14.12.2023 17:00,https://www.roseltorg.ru/procedure/21000005000000016606,
https://investmoscow.ru/tenders/tender/18578282,18578282,67.5,2341000.0,34681.48,"468 200,00 руб.",,"2341000,00",0.0%,"Южный административный округ, Даниловский, город Москва, улица Шухова, дом 13, корпус 1, Подвал № 0",77:05:0001007:3189,Шаболовская (7 мин),Подвал,5,,Вход через места общего пользования,Открытый конкурс в электронной форме,2022,Завершено,05.04.2022 20:00:00,17.05.2022 15:00:00,24.05.2022 10:00,26.05.2022 09:00,26.05.2022 09:15,https://178fz.roseltorg.ru/#com/procedure/view/procedure/389684,
https://investmoscow.ru/tenders/tender/19075330,19075330,128.7,0.0,,"796 900,00 руб.",,,,"Северный административный округ, Восточное Дегунино, Российская Федерация, город Москва, внутригородская территория муниципальный округ Восточное Дегунино, Дубнинская улица, дом 32, Подвал № 0",77:02:0001019:1286,Селигерская (29 мин),Подвал,2,,Вход через подъезд,Без объявления цены,2023,Завершено,15.05.2023 20:00:00,16.06.2023 15:00:00,,,21.06.2023 10:00,https://www.roseltorg.ru/procedure/21000005000000011781,
https://investmoscow.ru/tenders/tender/18889505,18889505,128.7,7969000.0,61919.19,"796 900,00 руб.","199 225,00 руб.",,,"Северный административный округ, Восточное Дегунино, город Москва, Дубнинская улица, дом 32, Подвал № 0",77:02:0001019:1286,Селигерская (29 мин),Подвал,2,,Вход через подъезд,Публичное предложение,2023,Завершено,20.01.2023 20:00:00,02.03.2023 15:00:00,09.03.2023 10:00,13.03.2023 10:00,13.03.2023 17:00,https://www.roseltorg.ru/procedure/21000005000000007334,
