url,номер_лота,площадь_м²,начальная_цена_руб,цена_за_м²,размер_задатка_руб,шаг_аукциона_руб,итоговая_цена_руб,превышение_цены_%,адрес,кадастровый_номер,метро,этаж,этажность,функциональное_назначение,тип_входа,форма_проведения,год_торгов,статус,дата_начала_приёма,дата_окончания_приёма,дата_отбора_участников,дата_проведения_торгов,дата_подведения_итогов,platformLink,ссылка_на_протокол,latitude,longitude,????????_????????_????,????????_????_????????????,есть_протокол_отказа,?????_??????????
https://investmoscow.ru/tenders/tender/18335545,18335545,107.8,11484000.0,106530.61,"2 296 800,00 руб.","574 200,00 руб.",12058200.0,5.0%,"г. Москва, ул. Сухонская, Дом 11, Этаж №1, Этаж №1",77:02:0004008:4809,Медведково (13 мин),1,16.0,,nsi:1032:9001302,Открытый аукцион в электронной форме,2022,Завершено,29.12.2021 20:00:00,15.02.2022 15:00:00,17.02.2022 10:00,22.02.2022 10:00,22.02.2022 17:00,https://178fz.roseltorg.ru/#com/procedure/view/procedure/385152,,55.8783089,37.6537862,page,False,,False
https://investmoscow.ru/tenders/tender/18337692,18337692,17.8,2671000.0,150056.18,"534 200,00 руб.","133 550,00 руб.",4807800.0,80.0%,"Южный административный округ, Бирюлево Восточное, Российская Федерация, город Москва, внутригородская территория муниципальный округ Бирюлево Восточное, Загорьевский проезд, дом 9, корпус 1, Этаж № 1",77:05:0010004:30563,Царицыно (75 мин),1,1.0,,Вход через подъезд,Открытый аукцион в электронной форме,2022,Завершено,09.11.2021 20:00:00,04.02.2022 15:00:00,09.02.2022 10:00,11.02.2022 10:00,11.02.2022 17:00,https://178fz.roseltorg.ru/#com/procedure/view/procedure/379384,,55.5740394,37.6689853,page,False,,False
https://investmoscow.ru/tenders/tender/18351262,18351262,492.8,17990000.0,36505.68,"3 598 000,00 руб.","449 750,00 руб.",16191000.0,,"Восточный административный округ, Соколиная гора, город Москва, Лечебная улица, дом 1/36, Подвал № 0",77:03:0003019:7641,Измайлово (9 мин),Подвал,5.0,,Вход через места общего пользования,Публичное предложение,2022,Завершено,19.11.2021 21:00:00,11.01.2022 15:00:00,18.01.2022 10:00,20.01.2022 10:00,20.01.2022 17:00,https://178fz.roseltorg.ru/#com/procedure/view/procedure/380724,,55.790385,37.733051,page,False,,False
https://investmoscow.ru/tenders/tender/18356371,18356371,159.7,5425000.0,33969.94,"1 085 000,00 руб.","271 250,00 руб.",5967500.0,10.0%,"Восточный административный округ, Соколиная гора, город Москва, 5-я улица Соколиной Горы, дом 16, корпус 2, подвал № 0",77:03:0004007:11891,Шоссе Энтузиастов (10 мин),Подвал,5.0,,Вход через места общего пользования,Открытый аукцион в электронной форме,2022,Завершено,23.12.2021 20:00:00,03.02.2022 15:00:00,10.02.2022 10:00,14.02.2022 10:00,14.02.2022 17:00,https://178fz.roseltorg.ru/#com/procedure/view/procedure/384668,,55.7633769,37.7389236,page,False,,False
https://investmoscow.ru/tenders/tender/18359098,18359098,41.8,2369000.0,56674.64,"473 800,00 руб.","118 450,00 руб.",6396300.0,170.0%,"Северо-Западный административный округ, Покровское-Стрешнево, город Москва, Большая Набережная улица, дом 15, Этаж № 1",77:08:0000000:3055,Тушинская (18 мин),1,7.0,,Отдельный,Открытый аукцион в электронной форме,2022,Завершено,22.12.2021 20:00:00,02.02.2022 15:00:00,09.02.2022 10:00,11.02.2022 10:00,11.02.2022 17:00,https://178fz.roseltorg.ru/#com/procedure/view/procedure/384053,,55.830675,37.457378,page,False,,False
https://investmoscow.ru/tenders/tender/18360372,18360372,232.1,10251000.0,44166.31,"2 050 200,00 руб.","256 275,00 руб.",11532375.0,,"Юго-Западный административный округ, Академический, город Москва, улица Ивана Бабушкина, дом 15, корпус 1-2, Подвал № 0",77:06:0003003:4107,Академическая (10 мин),Подвал,5.0,,Вход через места общего пользования,Публичное предложение,2022,Завершено,26.11.2021 20:00:00,18.01.2022 15:00:00,25.01.2022 10:00,27.01.2022 10:00,27.01.2022 17:00,https://178fz.roseltorg.ru/#com/procedure/view/procedure/381513,,55.685184,37.562495,page,False,,False
https://investmoscow.ru/tenders/tender/18419721,18419721,85.4,6702000.0,78477.75,"1 340 400,00 руб.","335 100,00 руб.",11728500.0,75.0%,"г. Москва, ул. Салтыковская, Дом 5 Корпус 1, Этаж № 1",77:03:0009004:15519,Новокосино (19 мин),1,6.0,,nsi:1032:9001302,Открытый аукцион в электронной форме,2022,Завершено,03.12.2021 20:00:00,01.02.2022 15:00:00,03.02.2022 10:00,08.02.2022 10:00,08.02.2022 17:00,https://178fz.roseltorg.ru/#com/procedure/view/procedure/382242,,55.7319608,37.8602749,page,False,,False
https://investmoscow.ru/tenders/tender/18419939,18419939,178.3,11839000.0,66399.33,"2 367 800,00 руб.","591 950,00 руб.",13614850.0,15.0%,"Московская область, г. Подольск, Ул. 43-й Армии, д. 23а, 1 этаж",50:55:0000000:78216,Аннино (256 мин),1,18.0,,Отдельный,Открытый аукцион в электронной форме,2022,Завершено,03.12.2021 20:00:00,31.01.2022 15:00:00,02.02.2022 10:00,07.02.2022 10:00,07.02.2022 17:00,https://178fz.roseltorg.ru/#com/procedure/view/procedure/382136,,55.418608,37.497468,page,False,,False
https://investmoscow.ru/tenders/tender/18421800,18421800,84.2,9434020.6,112043.0,"1 886 804,12 руб.","471 701,03 руб.",9434020.6,0.0%,"Южный административный округ, Даниловский, город Москва, 2-й Автозаводский проезд, дом 2, Помещение 8Н",77:05:0002003:4293,Автозаводская (3 мин),1,6.0,,Отдельный,Открытый аукцион в электронной форме,2022,Завершено,03.12.2021 20:00:00,31.01.2022 15:00:00,02.02.2022 10:00,07.02.2022 10:00,07.02.2022 17:00,https://178fz.roseltorg.ru/#com/procedure/view/procedure/382080,,55.7062768,37.6584631,page,False,,False
https://investmoscow.ru/tenders/tender/18453571,18453571,67.2,7527019.0,112009.21,"1 505 403,80 руб.","376 350,95 руб.",12419581.35,65.0%,"г. Москва, ш. Дмитровское, Дом 165Е Корпус 1, Этаж №1",77:02:0025016:1593,Алтуфьево (58 мин),,,,,Открытый аукцион в электронной форме,2022,Завершено,07.12.2021 20:00:00,07.02.2022 15:00:00,09.02.2022 10:00,14.02.2022 10:00,14.02.2022 17:00,https://178fz.roseltorg.ru/#com/procedure/view/procedure/382246,,55.924815,37.543695,page,False,,False
https://investmoscow.ru/tenders/tender/18457393,18457393,18.8,2405000.0,127925.53,"481 000,00 руб.","120 250,00 руб.",2405000.0,0.0%,"Центральный административный округ, Тверской, Российская Федерация, город Москва, внутригородская территория муниципальный округ Тверской, 3-я Тверская-Ямская улица, дом 3, строение 2, Цокольный этаж № 0, Цокольный этаж № 0",77:01:0004011:6183,Маяковская (3 мин),Цоколь,3.0,,Вход через подъезд,Открытый аукцион в электронной форме,2022,Завершено,06.12.2021 20:00:00,03.02.2022 15:00:00,08.02.2022 10:00,10.02.2022 10:00,,https://178fz.roseltorg.ru/#com/procedure/view/procedure/382442,,55.771116,37.597059,page,False,,False
https://investmoscow.ru/tenders/tender/18459539,18459539,463.8,38479000.0,82964.64,"7 695 800,00 руб.","1 923 950,00 руб.",38479000.0,0.0%,"Западный административный округ, Можайский, город Москва, улица Багрицкого, дом 61, Подвал № 0, Этаж № 1",77:07:0008003:10331,Кунцевская (21 мин),"Подвал, 1",5.0,,Отдельный,Открытый аукцион в электронной форме,2022,Завершено,08.12.2021 20:00:00,09.02.2022 15:00:00,14.02.2022 10:00,16.02.2022 10:00,16.02.2022 17:00,https://178fz.roseltorg.ru/#com/procedure/view/procedure/382572,,55.7157588,37.4379639,page,False,,False
https://investmoscow.ru/tenders/tender/18460267,18460267,97.4,11477000.0,117833.68,"2 295 400,00 руб.","573 850,00 руб.",16641650.0,45.0%,"Северный административный округ, Войковский, город Москва, 6-й Новоподмосковный переулок, дом 3, Этаж № 1",77:09:0003016:4418,Войковская (14 мин),1,16.0,,Отдельный,Открытый аукцион в электронной форме,2022,Завершено,08.12.2021 20:00:00,09.02.2022 15:00:00,14.02.2022 10:00,16.02.2022 10:00,16.02.2022 17:00,https://178fz.roseltorg.ru/#com/procedure/view/procedure/382826,,55.8230807,37.511493,page,False,,False
https://investmoscow.ru/tenders/tender/18460351,18460351,66.4,7647000.0,115165.66,"1 529 400,00 руб.","382 350,00 руб.",8029350.0,5.0%,"г. Москва, ул. Маршала Кожедуба, Дом 16 Корпус 1, Этаж № 1",77:04:0004029:8463,Люблино (28 мин),1,14.0,,nsi:1032:9001302,Открытый аукцион в электронной форме,2022,Завершено,06.12.2021 20:00:00,03.02.2022 15:00:00,08.02.2022 10:00,10.02.2022 10:00,10.02.2022 17:00,https://178fz.roseltorg.ru/#com/procedure/view/procedure/382148,,55.6732065,37.7926063,page,False,,False
https://investmoscow.ru/tenders/tender/18460371,18460371,98.8,7912000.0,80080.97,"1 582 400,00 руб.","395 600,00 руб.",14241600.0,80.0%,"Юго-Восточный административный округ, Некрасовка, Москва, ул. Вольская 2-я, Дом 3, Подвал №0",77:04:0006002:2799,Некрасовка (35 мин),"Подвал, 0",17.0,,Отдельный,Открытый аукцион в электронной форме,2022,Завершено,01.12.2021 21:00:00,10.02.2022 15:00:00,15.02.2022 10:00,17.02.2022 10:00,17.02.2022 17:00,https://178fz.roseltorg.ru/#com/procedure/view/procedure/382053,,55.687142,37.91971,page,False,,False
https://investmoscow.ru/tenders/tender/18460413,18460413,15.1,1117000.0,73973.51,"223 400,00 руб.","55 850,00 руб.",2010600.0,80.0%,"Юго-Западный административный округ, Академический, город Москва, проспект 60-летия Октября, дом 31/18, корпус 3, Подвал № 0",77:06:0002008:5124,Академическая (2 мин),Подвал,8.0,,Вход через подъезд,Открытый аукцион в электронной форме,2022,Завершено,08.12.2021 20:00:00,09.02.2022 15:00:00,14.02.2022 10:00,16.02.2022 10:00,16.02.2022 17:00,https://178fz.roseltorg.ru/#com/procedure/view/procedure/382827,,55.688019,37.577071,page,False,,False
https://investmoscow.ru/tenders/tender/18460585,18460585,194.1,19293000.0,99397.22,"3 858 600,00 руб.","964 650,00 руб.",19293000.0,0.0%,"Северо-Восточный административный округ, Ярославский, город Москва, Югорский проезд, дом 6, Этаж №1",77:02:0013003:2662,Бабушкинская (46 мин),1,14.0,,Отдельный,Открытый аукцион в электронной форме,2022,Завершено,08.12.2021 20:00:00,09.02.2022 15:00:00,14.02.2022 10:00,16.02.2022 10:00,16.02.2022 17:00,https://178fz.roseltorg.ru/#com/procedure/view/procedure/382571,,55.876774,37.709465,page,False,,False
https://investmoscow.ru/tenders/tender/18460595,18460595,102.3,8186000.0,80019.55,"1 637 200,00 руб.","409 300,00 руб.",17190600.0,110.0%,"г. Москва, ул. Фадеева, Дом 6  Строение 1, Подвал № 0",77:01:0004010:3495,Новослободская (7 мин),"Подвал, 0",7.0,,nsi:1032:9001302,Открытый аукцион в электронной форме,2022,Завершено,06.12.2021 20:00:00,03.02.2022 15:00:00,08.02.2022 10:00,10.02.2022 10:00,10.02.2022 17:00,https://178fz.roseltorg.ru/#com/procedure/view/procedure/382232,,55.7755226,37.598592,page,False,,False
https://investmoscow.ru/tenders/tender/18460639,18460639,173.0,18693000.0,108052.02,"3 738 600,00 руб.","934 650,00 руб.",22431600.0,20.0%,"Юго-Восточный административный округ, Рязанский, Российская Федерация, город Москва, внутригородская территория муниципальный округ Рязанский, улица Михайлова, дом 41, Этаж № 1",77:04:0002007:13441,Окская (6 мин),1,5.0,,Отдельный,Открытый аукцион в электронной форме,2022,Завершено,07.07.2022 20:00:00,09.08.2022 15:00:00,11.08.2022 10:00,16.08.2022 10:00,16.08.2022 17:00,https://178fz.roseltorg.ru/#com/procedure/view/procedure/399406,,55.72326,37.781274,page,False,,False
https://investmoscow.ru/tenders/tender/18460713,18460713,59.7,7407000.0,124070.35,"1 481 400,00 руб.","370 350,00 руб.",11480850.0,55.0%,"г. Москва, ул. Сельскохозяйственная, Дом 13 Корпус 3, Этаж № 1",77:02:0018009:2931,Улица Сергея Эйзенштейна (10 мин),1,5.0,,nsi:1032:9001302,Открытый аукцион в электронной форме,2022,Завершено,06.12.2021 20:00:00,03.02.2022 15:00:00,08.02.2022 10:00,10.02.2022 10:00,10.02.2022 17:00,https://178fz.roseltorg.ru/#com/procedure/view/procedure/382221,,55.8351654,37.6418723,page,False,,False
https://investmoscow.ru/tenders/tender/18460870,18460870,52.6,3093000.0,58802.28,"618 600,00 руб.","154 650,00 руб.",5103450.0,65.0%,"г.МОСКВА, ЗЕЛЕНОГРАД, дом корп. 601А, Цокольный этаж № 0",77:10:0000000:3393,Ховрино (162 мин),"Цоколь, 0",2.0,,nsi:1032:9001302,Открытый аукцион в электронной форме,2022,Завершено,26.11.2021 20:00:00,25.01.2022 15:00:00,27.01.2022 10:00,01.02.2022 10:00,01.02.2022 17:00,https://178fz.roseltorg.ru/#com/procedure/view/procedure/381540,,55.789063,37.394418,page,False,,False
https://investmoscow.ru/tenders/tender/18461811,18461811,157.4,8475000.0,53843.71,"1 695 000,00 руб.","423 750,00 руб.",11441250.0,35.0%,"г. Москва, ул. Нижние Поля, Дом 29  Строение 2, Этаж № 1",77:04:0004018:5109,Братиславская (19 мин),1,1.0,,nsi:1032:9001302,Открытый аукцион в электронной форме,2022,Завершено,08.12.2021 20:00:00,07.02.2022 15:00:00,09.02.2022 10:00,14.02.2022 10:00,14.02.2022 17:00,https://178fz.roseltorg.ru/#com/procedure/view/procedure/382824,,55.6569214,37.7309093,page,False,,False
https://investmoscow.ru/tenders/tender/18479205,18479205,20.3,3952000.0,194679.8,"790 400,00 руб.","98 800,00 руб.",5631600.0,,"Центральный административный округ, Таганский, Российская Федерация, город Москва, внутригородская территория муниципальный округ Таганский, Николоямская улица, дом 26, строение 1, Этаж № 2",77:01:0002027:1634,Таганская (6 мин),2,3.0,,Вход через подъезд,Публичное предложение,2022,Завершено,19.11.2021 21:00:00,11.01.2022 15:00:00,18.01.2022 10:00,20.01.2022 10:00,20.01.2022 17:00,https://178fz.roseltorg.ru/#com/procedure/view/procedure/380726,,55.7469041,37.6541903,page,False,,False
https://investmoscow.ru/tenders/tender/18482318,18482318,329.8,0.0,,"882 900,00 руб.",,4977700.0,,"Юго-Восточный административный округ, Капотня, Российская Федерация, город Москва, внутригородская территория муниципальный округ Капотня, 5-й квартал Капотня, дом 11, строение 2, Подвал № 0",77:04:0004021:11218,Алма-Атинская (42 мин),Подвал,1.0,,Отдельный,Без объявления цены,2022,Завершено,24.11.2021 20:00:00,11.01.2022 15:00:00,,,13.01.2022 10:00,https://178fz.roseltorg.ru/#com/procedure/view/procedure/380987,,55.628375,37.79549,page,False,,False
https://investmoscow.ru/tenders/tender/18482658,18482658,284.3,0.0,,"1 177 700,00 руб.",,5550000.0,,"Восточный административный округ, Измайлово, город Москва, Измайловский бульвар, дом 3, Подвал № 0",77:03:0005008:7805,Первомайская (13 мин),Подвал,5.0,,Отдельный,Без объявления цены,2022,Завершено,24.11.2021 20:00:00,11.01.2022 15:00:00,,,13.01.2022 10:00,https://178fz.roseltorg.ru/#com/procedure/view/procedure/381094,,55.7976401,37.7839071,page,False,,False
https://investmoscow.ru/tenders/tender/18483745,18483745,67.2,5319000.0,79151.79,"1 063 800,00 руб.",,10000001.0,88.0%,"Северо-Восточный административный округ, Алексеевский, город Москва, проспект Мира, дом 124, корпус 1, Цокольный этаж № 0",77:02:0023001:4941,ВДНХ (6 мин),Цоколь,5.0,,Вход через места общего пользования,Открытый конкурс в электронной форме,2022,Завершено,26.11.2021 20:00:00,12.01.2022 15:00:00,19.01.2022 10:00,21.01.2022 09:00,21.01.2022 09:15,https://178fz.roseltorg.ru/#com/procedure/view/procedure/381115,,55.816383,37.640789,page,False,,False
https://investmoscow.ru/tenders/tender/18483889,18483889,13.8,1217457.0,88221.52,"243 491,40 руб.","30 436,42 руб.",760910.6,,"Юго-Западный административный округ, Обручевский, город Москва, Профсоюзная улица, дом 64, корпус 2, Подвал № 3
пом. I м/м 65",77:00:0000000:58868,Новые Черёмушки (8 мин),Подвал,40.0,,Вход через места общего пользования,Публичное предложение,2022,Завершено,26.11.2021 20:00:00,13.01.2022 15:00:00,20.01.2022 10:00,24.01.2022 10:00,24.01.2022 17:00,https://178fz.roseltorg.ru/#com/procedure/view/procedure/381334,,55.665463,37.547698,page,False,,False
https://investmoscow.ru/tenders/tender/18485079,18485079,14.2,1877000.0,132183.1,"375 400,00 руб.","93 850,00 руб.",5818700.0,210.0%,"Южный административный округ, Нагорный, город Москва, Чонгарский бульвар, дом 16, корпус 3, Этаж № 1",77:05:0003005:18190,Севастопольская (11 мин),1,9.0,,nsi:1032:1032004,Открытый аукцион в электронной форме,2022,Завершено,14.12.2021 20:00:00,07.02.2022 15:00:00,09.02.2022 10:00,14.02.2022 10:00,14.02.2022 17:00,https://178fz.roseltorg.ru/#com/procedure/view/procedure/383298,,55.6546781,37.6086977,page,False,,False
https://investmoscow.ru/tenders/tender/18485247,18485247,150.5,0.0,,"588 700,00 руб.",,1700000.0,,"Западный административный округ, Раменки, Российская Федерация, город Москва, внутригородская территория муниципальный округ Раменки, Мичуринский проспект, дом 31, корпус 7, Подвал № 2",77:07:0013004:18259,Раменки (3 мин),-2,3.0,,Вход через места общего пользования,Без объявления цены,2022,Завершено,26.11.2021 20:00:00,11.01.2022 15:00:00,,,13.01.2022 10:00,https://178fz.roseltorg.ru/#com/procedure/view/procedure/381279,,55.6957313,37.4983072,page,False,,False
https://investmoscow.ru/tenders/tender/18486140,18486140,290.0,0.0,,"2 174 300,00 руб.",,7778000.0,,"Центральный административный округ, Басманный, город Москва, Малый Демидовский переулок, дом 3, Подвал № 0",77:01:0003007:3425,Курская (6 мин),Подвал,8.0,,Вход через места общего пользования,Без объявления цены,2022,Завершено,26.11.2021 20:00:00,11.01.2022 15:00:00,,,13.01.2022 10:00,https://178fz.roseltorg.ru/#com/procedure/view/procedure/381402,,55.7640138,37.6647569,page,False,,False
https://investmoscow.ru/tenders/tender/18486174,18486174,139.2,15746000.0,113117.82,"3 149 200,00 руб.","787 300,00 руб.",20469800.0,30.0%,"Восточный административный округ, Ивановское, город Москва, Челябинская улица, дом 17, Этаж № 1",77:03:0005024:15235,Первомайская (36 мин),1,14.0,,Отдельный,Открытый аукцион в электронной форме,2022,Завершено,30.11.2021 20:00:00,17.01.2022 15:00:00,24.01.2022 10:00,26.01.2022 10:00,26.01.2022 17:00,https://178fz.roseltorg.ru/#com/procedure/view/procedure/381746,,55.778013,37.8290256,page,False,,False
https://investmoscow.ru/tenders/tender/18486305,18486305,107.3,13350648.0,124423.56,"6 675 324,00 руб.","667 532,40 руб.",31374022.8,135.0%,"Центральный административный округ, Красносельский, бульв.Сретенский, дом 6/1, строение 1, чердак, помещение IIa, комнаты 1-4, 4а, 5-8, 8а",77:01:0001086:3349,Сретенский бульвар (3 мин),Чердак,5.0,,nsi:1032:1032004,Открытый аукцион в электронной форме,2022,Завершено,30.11.2021 20:00:00,13.01.2022 15:00:00,18.01.2022 10:00,20.01.2022 10:00,20.01.2022 17:00,https://178fz.roseltorg.ru/#com/procedure/view/procedure/381637,,55.766113,37.633204,page,False,,False
https://investmoscow.ru/tenders/tender/18486346,18486346,199.4,29206000.0,146469.41,"5 841 200,00 руб.","1 460 300,00 руб.",45269300.0,55.0%,"Северо-Западный административный округ, Северное Тушино, город Москва, улица Героев Панфиловцев, дом 12, корпус 1, Этаж № 1",77:08:0003003:10301,Планерная (7 мин),1,9.0,,Отдельный,Открытый аукцион в электронной форме,2022,Завершено,30.11.2021 20:00:00,17.01.2022 15:00:00,24.01.2022 10:00,26.01.2022 10:00,26.01.2022 17:00,https://178fz.roseltorg.ru/#com/procedure/view/procedure/381748,,55.858744,37.429585,page,False,,False
https://investmoscow.ru/tenders/tender/18486825,18486825,303.4,0.0,,"1 985 600,00 руб.",,8250000.0,,"Южный административный округ, Даниловский, город Москва, Павелецкая набережная, дом 10, корпус 2, подвал № 0",77:01:0006042:1264,Тульская (23 мин),Подвал,5.0,,Отдельный,Без объявления цены,2022,Завершено,26.11.2021 20:00:00,11.01.2022 15:00:00,,,13.01.2022 10:00,https://178fz.roseltorg.ru/#com/procedure/view/procedure/381406,,55.711439,37.644496,page,False,,False
https://investmoscow.ru/tenders/tender/18486955,18486955,78.8,6212000.0,78832.49,"1 242 400,00 руб.","155 300,00 руб.",3882500.0,,"Центральный административный округ, Хамовники, город Москва, улица Ефремова, дом 18, Подвал № 0",77:01:0005010:3004,Спортивная (4 мин),Подвал,6.0,,Вход через места общего пользования,Публичное предложение,2022,Завершено,30.11.2021 20:00:00,17.01.2022 15:00:00,24.01.2022 10:00,26.01.2022 10:00,26.01.2022 17:00,https://178fz.roseltorg.ru/#com/procedure/view/procedure/381771,,55.722654,37.569306,page,False,,False
https://investmoscow.ru/tenders/tender/18487639,18487639,48.2,7239000.0,150186.72,"1 447 800,00 руб.","361 950,00 руб.",11220450.0,55.0%,"Северо-Западный административный округ, Хорошево-Мневники, город Москва, Карамышевская набережная, дом 20, корпус 1, этаж № 1",77:08:0010012:5990,Народное Ополчение (11 мин),1,17.0,,Вход через подъезд,Открытый аукцион в электронной форме,2022,Завершено,30.11.2021 20:00:00,17.01.2022 15:00:00,24.01.2022 10:00,26.01.2022 10:00,26.01.2022 17:00,https://178fz.roseltorg.ru/#com/procedure/view/procedure/381758,,55.769602,37.479529,page,False,,False
https://investmoscow.ru/tenders/tender/18489764,18489764,120.2,8527000.0,70940.1,"1 705 400,00 руб.","426 350,00 руб.",8527000.0,0.0%,"Северо-Западный административный округ, Хорошево-Мневники, город Москва, Новохорошёвский проезд, дом 20, этаж № подвал",77:08:0010004:10267,Народное Ополчение (9 мин),Подвал,5.0,,Вход через места общего пользования,Открытый аукцион в электронной форме,2022,Завершено,30.11.2021 20:00:00,17.01.2022 15:00:00,24.01.2022 10:00,26.01.2022 10:00,26.01.2022 17:00,https://178fz.roseltorg.ru/#com/procedure/view/procedure/381759,,55.778428,37.493352,page,False,,False
https://investmoscow.ru/tenders/tender/18493038,18493038,76.4,15559318.4,203656.0,"3 111 863,68 руб.","777 965,92 руб.",15559318.4,0.0%,"г. Москва, пр-кт. Комсомольский, Дом 25 Корпус 3, Подвал №0",77:01:0005016:3413,,,,,,Открытый аукцион в электронной форме,2022,Завершено,03.12.2021 20:00:00,10.02.2022 15:00:00,15.02.2022 10:00,17.02.2022 10:00,17.02.2022 17:00,https://178fz.roseltorg.ru/#com/procedure/view/procedure/382007,,55.7261491,37.5830285,page,False,,False
https://investmoscow.ru/tenders/tender/18493146,18493146,337.8,39558900.0,117107.46,"7 911 780,00 руб.","1 977 945,00 руб.",57360405.0,45.0%,"г. Москва, ул. Николоямская, Дом 45  Строение 2, Этаж № 1",77:01:0002027:1597,Таганская (12 мин),1,6.0,,nsi:1032:9001302,Открытый аукцион в электронной форме,2022,Завершено,03.12.2021 20:00:00,31.01.2022 15:00:00,02.02.2022 10:00,07.02.2022 10:00,07.02.2022 17:00,https://178fz.roseltorg.ru/#com/procedure/view/procedure/382075,,55.7475553,37.6633084,page,False,,False
https://investmoscow.ru/tenders/tender/18493822,18493822,74.1,5540000.0,74763.83,"1 108 000,00 руб.","277 000,00 руб.",5540000.0,0.0%,"г. Москва, ул. Мещерякова, Дом 7, Подвал № 0",77:08:0006003:2352,Тушинская (14 мин),"Подвал, 0",5.0,,nsi:1032:9001302,Открытый аукцион в электронной форме,2022,Завершено,03.12.2021 20:00:00,31.01.2022 15:00:00,02.02.2022 10:00,07.02.2022 10:00,07.02.2022 17:00,https://178fz.roseltorg.ru/#com/procedure/view/procedure/382240,,55.8321896,37.4502605,page,False,,False
https://investmoscow.ru/tenders/tender/18495606,18495606,69.7,7963000.0,114246.77,"1 592 600,00 руб.","398 150,00 руб.",7963000.0,0.0%,"г. Москва, ул. Марьинский Парк, Дом 35, пом. XXIV",77:04:0004029:7445,Люблино (27 мин),,12.0,,,Открытый аукцион в электронной форме,2022,Завершено,07.12.2021 20:00:00,10.02.2022 15:00:00,15.02.2022 10:00,17.02.2022 10:00,17.02.2022 17:00,https://178fz.roseltorg.ru/#com/procedure/view/procedure/382263,,55.6664411,37.7879688,page,False,,False
https://investmoscow.ru/tenders/tender/18495797,18495797,32.3,4860000.0,150464.4,"972 000,00 руб.","243 000,00 руб.",8505000.0,75.0%,"Северо-Восточный административный округ, Марьина роща, Российская Федерация, город Москва, внутригородская территория муниципальный округ Марьина Роща, Старомарьинское шоссе, дом 6, корпус 1, Этаж №1",77:02:0000000:2159,Марьина Роща (11 мин),1,14.0,,Отдельный,Открытый аукцион в электронной форме,2022,Завершено,03.12.2021 20:00:00,20.01.2022 15:00:00,27.01.2022 10:00,31.01.2022 10:00,31.01.2022 17:00,https://178fz.roseltorg.ru/#com/procedure/view/procedure/381964,,55.803258,37.612628,page,False,,False
https://investmoscow.ru/tenders/tender/18497539,18497539,172.6,20092000.0,116407.88,"4 018 400,00 руб.","1 004 600,00 руб.",25115000.0,25.0%,"Южный административный округ, Чертаново Северное, Российская Федерация, город Москва, внутригородская территория муниципальный округ Чертаново Северное, Сумской проезд, дом 5, корпус 4, Этаж № 1",77:05:0006004:23999,Чертановская (11 мин),1,2.0,,Отдельный,Открытый аукцион в электронной форме,2022,Завершено,03.12.2021 20:00:00,20.01.2022 15:00:00,27.01.2022 10:00,31.01.2022 10:00,31.01.2022 17:00,https://178fz.roseltorg.ru/#com/procedure/view/procedure/382089,,55.6333389,37.607982,page,False,,False
https://investmoscow.ru/tenders/tender/18497837,18497837,46.6,5901000.0,126630.9,"1 180 200,00 руб.","295 050,00 руб.",8851500.0,50.0%,"Юго-Восточный административный округ, Лефортово, Российская Федерация, город Москва, внутригородская территория муниципальный округ Лефортово, 2-я Кабельная улица, дом 4, Этаж № 1, Этаж № 2",77:04:0001016:5778,Авиамоторная (5 мин),"1, 2",7.0,,Отдельный,Открытый аукцион в электронной форме,2022,Завершено,03.12.2021 20:00:00,20.01.2022 15:00:00,27.01.2022 10:00,31.01.2022 10:00,31.01.2022 17:00,https://178fz.roseltorg.ru/#com/procedure/view/procedure/382090,,55.748556,37.715186,page,False,,False
https://investmoscow.ru/tenders/tender/18497908,18497908,31.6,4113000.0,130158.23,"822 600,00 руб.","205 650,00 руб.",7609050.0,85.0%,"Юго-Западный административный округ, Черемушки, Российская Федерация, город Москва, внутригородская территория муниципальный округ Черемушки, Севастопольский проспект, дом 32, Этаж № 1",77:05:0001015:6709,Новые Черёмушки (22 мин),1,9.0,,Вход через места общего пользования,Открытый аукцион в электронной форме,2022,Завершено,03.12.2021 20:00:00,20.01.2022 15:00:00,27.01.2022 10:00,31.01.2022 10:00,31.01.2022 17:00,https://178fz.roseltorg.ru/#com/procedure/view/procedure/382091,,55.658664,37.572279,page,False,,False
https://investmoscow.ru/tenders/tender/18499876,18499876,126.3,11602000.0,91860.65,"2 320 400,00 руб.","290 050,00 руб.",7251250.0,,"Центральный административный округ, Красносельский, город Москва, Верхняя Красносельская улица, дом 8, корпус 3, Подвал № 0",77:01:0003035:2415,Красносельская (8 мин),Подвал,14.0,,Вход через подъезд,Публичное предложение,2022,Завершено,02.12.2021 20:00:00,26.01.2022 15:00:00,02.02.2022 10:00,04.02.2022 10:00,04.02.2022 17:00,https://178fz.roseltorg.ru/#com/procedure/view/procedure/382094,,55.784552,37.659982,page,False,,False
