_id,value,geo_lat,geo_lon
87718e45-bc84-4aff-b396-5b025466685b,"г Москва, ул Архитектора Щусева, д 5 к 2",55.6968553,37.6359431
3c0a1f88-6294-42e9-8a7a-ac3d1487c248,"г Москва, ул Лобанова, д 9",55.700055,37.660269
da0e6338-56b8-4150-be91-7e7e821fa2c8,"г Москва, ул Трофимова, д 21 к 1",55.702987,37.676843
5f9c4c7e-69b2-4f1a-af45-231eeb2957ad,"г Москва, ул Лобанова, д 7 к 1",55.700415,37.660593
3e549298-fa11-40bf-b869-76f72b9a3ba5,"г Москва, ул Трофимова, д 32 к 1",55.702186,37.684856
bb5c96ab-091c-457f-adc4-869e477024bd,"г Москва, ул Трофимова, д 20",55.702343,37.673636
86a4f360-15ff-4ace-a301-48cfffdd4658,"г Москва, Коломенский проезд, д 14 к 1",55.66439,37.6514
c5d7211f-0eb7-43f7-82f4-e3b0e8161680,"г Москва, ул Лобанова, д 5",55.700811,37.659865
33c9a7ce-2f15-439c-bf8a-591856584608,"г Москва, ул Трофимова, д 22 к 2",55.701527,37.67635
21deac0f-7fcc-4127-8924-c43066feafb9,"г Москва, Кленовый б-р, д 8 к 3",55.683563,37.67088
220695ee-35bf-4df3-96c9-83286628e98b,"г Москва, ул Трофимова, д 9",55.703388,37.666531
eb4c01f6-8a5c-4078-a008-15d53de3ca2d,"г Москва, Кленовый б-р, д 8 к 2",55.683046,37.67069
2b2facf5-9c7f-430e-8ca2-429c59961d1f,"г Москва, ул Академика Миллионщикова, д 14 к 1",55.669724,37.647503
48d74a9e-eee8-4dab-b160-ca2db069b5ff,"г Москва, ул Трофимова, д 21 к 2",55.703953,37.676853
42971e4c-8605-47a9-8445-b0c8411c0dc6,"г Москва, Нагатинская наб, д 46",55.686579,37.676933
52248660-304b-40df-a902-9fec68b4432d,"г Москва, Кленовый б-р, д 6",55.683919,37.671723
cabf5a35-afbc-4a56-9b63-45afc70abf41,"г Москва, ул Трофимова, д 22 к 1",55.702087,37.67556
59e4fed3-5dd7-40a1-b99c-444f8b240886,"г Москва, Кленовый б-р, д 2",55.685177,37.67147
e3924c57-e076-414e-9970-214e45962fbe,"г Москва, ул Трофимова, д 36 к 1",55.703819,37.686258
a8fff53d-6675-437f-a6e4-71016c838c56,"г Москва, ул Трофимова, д 33",55.703621,37.6835
c4003f8a-ba59-43bd-baf3-35a8e54bf750,"г Москва, Нагатинская наб, д 46 к 2",55.686016,37.679485
e526eeb0-7920-4c79-bf9b-f3ebefa40683,"г Москва, ул Новинки, д 25",55.677647,37.675297
e7e1334b-0a63-4336-8d3b-75c071a00ed5,"г Москва, ул Академика Миллионщикова, д 25",55.667051,37.649022
dcc35ad3-6f17-4d98-9c17-794cb2a3a78b,"г Москва, ул Трофимова, д 19 к 1",55.703226,37.675837
17ecd259-6246-4724-9737-72408580e1b0,"г Москва, ул Трофимова, д 24 к 1",55.70245,37.676331
61e2a29e-3a39-4cff-9259-25680a815c4a,"г Москва, ул Новинки, д 5",55.677906,37.6684
d561d385-8beb-471b-a526-71b864b7f70c,"г Москва, ул Новинки, д 3",55.677905,37.667644
6699b8dd-28f0-4130-94a5-8ac1fcb6cc51,"г Москва, ул Трофимова, д 32 к 2",55.702194,37.68561
4777b247-fbf8-4dfb-9720-c654941578ff,"г Москва, Коломенский проезд, д 8 к 1",55.6648733,37.6492193
866c3e88-201a-45a3-898c-bb80985c99ba,"г Москва, ул Новинки, д 7",55.6779,37.669163
a72d3551-a694-4445-8677-daba16567120,"г Москва, ул Якорная, д 4 к 1",55.686504,37.681038
861e5cef-cb56-41f2-9403-5535a0737555,"г Москва, ул Судостроительная, д 1 к 2",55.680687,37.667778
340f39d5-ac10-48a4-99b2-f16316c24e75,"г Москва, Пролетарский пр-кт, д 37",55.63316,37.661446
bf36d593-1336-4756-bff5-83009eb4114e,"г Москва, ул Судостроительная, д 8 к 1",55.679148,37.669755
f742791e-7248-4f07-96b6-00d8c5236596,"г Москва, Пролетарский пр-кт, д 26 к 2",55.631348,37.655445
45a9ffec-b2aa-4b77-b47b-93856846cf4d,"г Москва, ул Кантемировская, д 13",55.635818,37.670043
1c52e491-723f-4542-8e0c-28d6706edb11,"г Москва, ул Судостроительная, д 3 к 2",55.681209,37.667842
1ff37364-5e4f-4be3-ae2f-d3eb576ea484,"г Москва, ул Бехтерева, д 3 к 1",55.636311,37.6501
83b2b81c-07ca-4d80-a2f7-0c84f3a6b691,"г Москва, Пролетарский пр-кт, д 43 к 3",55.633333,37.664177
028dc795-f345-4499-8785-78188509178d,"г Москва, Пролетарский пр-кт, д 18 к 3",55.633597,37.65452
48d76b08-3c7a-4d3c-b47b-5a051714a5cc,"г Москва, ул Кантемировская, д 11",55.635757,37.670815
7a3f4833-2ade-4ea0-9f42-9f529485d013,"г Москва, ул Кантемировская, д 25",55.636097,37.666019
eac5ddf3-ee40-4301-bc48-f1111baf7443,"г Москва, ул Бехтерева, д 3А",55.6359755,37.6516442
98bd0055-2a8b-4e71-ae26-8966c1850015,"г Москва, Мичуринский пр-кт, д 21",55.699893,37.504717
b6b41ad5-67cf-4a13-ae2d-4517f832f281,"г Москва, Мичуринский пр-кт, д 34",55.698285,37.497872
32c59af9-e46b-43ac-b2ef-69190c428e8b,"г Москва, Мичуринский пр-кт, д 3",55.704509,37.512838
c40516fe-944b-4622-96fa-1988ac92ca41,"г Москва, ул Столетова, д 11",55.703747,37.499695
433cd890-a0f2-436c-9b5b-5a9c095d0e2c,"г Москва, ул Винницкая, д 15",55.698772,37.490254
d6effa49-5ff6-4d56-aa95-a43321acade8,"г Москва, Комсомольский пр-кт, д 41",55.720864,37.574678
45e0458f-ffc2-4dac-bc80-8ee347a27fb4,"г Москва, Мичуринский пр-кт, д 8 к 1",55.704727,37.510136
bedab7d2-5920-42ea-9b17-775afc3657ba,"г Москва, Мичуринский пр-кт, д 24",55.700689,37.502795
c03305b7-2e4f-4bac-ada6-5a3822e44e5f,"г Москва, ул Мосфильмовская, д 53",55.704823,37.497495
daf66c02-11a1-462c-8c2c-348240c1b824,"г Москва, ул Панфёрова, д 16 к 2",55.680321,37.544
4afb6cf7-8955-41f1-9f39-9c3a4f1dcfcb,"г Москва, ул 3-я Фрунзенская, д 3",55.719252,37.579358
4c0f2af1-7499-4bda-8b2a-a2574b547fbc,"г Москва, 2-й Мосфильмовский пер, д 24",55.728123,37.5219
f4d0266b-bb12-49d1-9368-01ae8077df1d,"г Москва, ул Минская, д 1Г к 3",55.711661,37.498564
75a96a6f-1a21-48dc-a816-e8a185c48efc,"г Москва, ул Винницкая, д 17",55.698477,37.488565
2dcb61c7-8b8a-4299-9603-0325718fcb7b,"г Москва, 2-й Мосфильмовский пер, д 4",55.7231887,37.5245209
41f076c2-7c53-4903-913f-dea68d80ac52,"г Москва, ул Винницкая, д 19",55.699568,37.489185
7ec93849-dea4-4926-a5f7-e235b020c16e,"г Москва, ул Хамовнический Вал, д 16",55.717995,37.57237
52e49d63-ef45-4fb8-b384-e48578119ecd,"г Москва, 2-й Мосфильмовский пер, д 22 стр 1",55.7277067,37.5219868
0d0105d5-6c78-4c03-8f25-2ff57baed156,"г Москва, ул Вавилова, д 86",55.67694,37.54109
a320587c-77d4-4bff-8b91-54a4a1359c48,"г Москва, Ленинский пр-кт, д 79",55.68462,37.541512
7734654c-f278-4a37-b1dd-d3eec9ab941d,"г Москва, ул Мосфильмовская, д 34",55.719825,37.522189
1e9c7d9f-1aab-437d-a5bd-a0598147779a,"г Москва, Мичуринский пр-кт, д 7",55.702835,37.510125
2fbae441-cd63-463b-9565-915d8c4a1f90,"г Москва, ул Мосфильмовская, д 88 к 2",55.705488,37.493308
dd9431af-a5a9-4aad-ba97-898a49e3da28,"г Москва, ул Мосфильмовская, д 28",55.721326,37.52342
37584c32-1b76-41b4-b096-e49a82baebe7,"г Москва, Комсомольский пр-кт, д 49",55.71914,37.57219
cb868da4-f355-4a54-ab39-f322a07d7b16,"г Москва, ул Столетова, д 4",55.704823,37.507502
21ea4514-32d8-42a1-a814-cb2ab0a2c9dd,"г Москва, ул Мосфильмовская, д 16",55.722766,37.525342
0ad86823-3395-4513-bf65-9ff9a8b47dd2,"г Москва, ул Хамовнический Вал, д 14",55.7180332,37.5737618
530fc23c-d84f-49e4-a983-068a5f517762,"г Москва, ул Минская, д 2В к 3",55.7166025,37.5053917
f2de6e73-08e9-45dc-98dd-5d46faba247d,"г Москва, ул Пудовкина, д 6 к 1",55.728368,37.53234
70dc3b07-953c-4dc3-97da-9e2ca413ba7b,"г Москва, ул Пырьева, д 14",55.728317,37.524452
249f2159-dbae-48bf-b0ce-f728d2ef48c9,"г Москва, ул Пырьева, д 26 к 2",55.728282,37.527849
64ab589b-8cfe-4f53-ae18-9c883d47ec18,"г Москва, ул Пырьева, д 5А",55.725894,37.526357
baa7e8b7-8925-4932-b2fd-f3686383d628,"г Москва, Ленинский пр-кт, д 67 к 2",55.690268,37.553873
cb530570-2e2d-44f6-8a18-286afc09f025,"г Москва, ул Вавилова, д 54 к 3",55.689323,37.555767
04635563-bd71-4cf9-9ca8-50b147c5c9ae,"г Москва, ул Пырьева, д 26 к 1",55.728601,37.527867
8538d29d-f6df-400d-bf1d-a07560677b0b,"г Москва, ул Молодёжная, д 5",55.693764,37.543506
d90802f1-057d-415c-b29c-333e620dfcf8,"г Москва, ул Вавилова, д 56 к 2",55.689456,37.554349
905bef15-b957-44f7-bff8-8c37c4f2f9ff,"г Москва, ул Молодёжная, д 4",55.693789,37.547836
9b5875b0-cf92-459d-8762-cec8dd42e0f4,"г Москва, поселение Московский, ул Родниковая, д 9А к 5",55.633373,37.417832
f0a4c32d-ea20-4f4b-b7ad-c7e848e52cd1,"г Москва, Ленинский пр-кт, д 64/2",55.692475,37.551726
8a316eca-bbbd-4858-a6ff-b0dbc9edf6f3,"г Москва, Мичуринский пр-кт, д 54 к 3",55.694378,37.487784
55f3e05d-3a9d-44fe-9990-de0cc82f9050,"г Москва, Мичуринский пр-кт, д 20",55.701714,37.504483
a761e24f-540d-422b-9add-7add5679d7a7,"г Москва, Мичуринский пр-кт, д 7 к 1",55.701719,37.512236
55915b17-ec37-40b5-bc95-0c11736efa24,"г Москва, Мичуринский пр-кт, д 19 к 1",55.697975,37.505276
923c93d4-a417-4400-8600-42005759e713,"г Москва, ул Столетова, д 19",55.702546,37.496974
08a74694-c6c8-4f9b-82f5-87eba7de1df5,"г Москва, Мичуринский пр-кт, д 8 к 2",55.7051,37.50948
8c55cedd-4222-4734-83a6-a8fa3a2de897,"г Москва, ул Винницкая, д 8 к 2",55.701212,37.492662
e4625c3f-fe63-4c92-b3c7-06c9dc34f4bc,"г Москва, Мичуринский пр-кт, д 13 к 3",55.697179,37.512577
6ff7689a-aba4-4012-850c-e8c5e9047647,"г Москва, ул Столетова, д 7",55.704413,37.503352
8f605572-a8fb-415c-8ec3-424adf151e8b,"г Москва, ул Столетова, д 7 к 1",55.704981,37.501618
eb9cb87b-93c4-47b1-9bb0-d74c081b725e,"г Москва, Ленинский пр-кт, д 83 к 1",55.681859,37.539769
128ca89f-cfc3-436e-957e-2efa9de4d12c,"г Москва, Ленинский пр-кт, д 85 к 3",55.679448,37.538826
0455c6b3-793f-457d-8b42-78b979b947e2,"г Москва, ул Вавилова, д 70 к 3",55.683072,37.546579
ff36ca2a-bfd1-41cf-86ad-08ec783bde7c,"г Москва, Ленинский пр-кт, д 79 к 2",55.684533,37.543129
d5026164-3504-4d84-8ea8-3b3f3576b63d,"г Москва, Ленинский пр-кт, д 85",55.680834,37.535871
b112497b-6ed8-417f-8615-73c3010dd7cc,"г Москва, Фрунзенская наб, д 42",55.720158,37.5827448
9e73eea2-a675-40bc-ba5f-c6d56fbb0557,"г Москва, Ломоносовский пр-кт, д 7 к 4",55.685219,37.546147
5d4d0a7f-fda9-4b62-986c-8408efa6a8b7,"г Москва, Ленинский пр-кт, д 77 к 2",55.685437,37.544845
3385b7ac-0d79-4e3d-a682-a4a419a92ff5,"г Москва, ул Мосфильмовская, д 24",55.721493,37.524471
c7e42dab-3530-4846-a61b-c18f62284754,"г Москва, ул Панфёрова, д 5 к 2",55.684102,37.544432
045d2902-1623-4b66-b1ac-ff855c4af578,"г Москва, ул Минская, д 1Г к 7",55.710814,37.49868
45289a56-1428-4dcc-acaf-460c4d12d35a,"г Москва, ул Хамовнический Вал, д 2",55.716108,37.5766
2b735893-bed8-49cc-ad06-b7493f80285a,"г Москва, Ломоносовский пр-кт, д 3 к 1",55.6848658,37.5488411
95b0103f-d872-4eb0-8f1e-04187786816f,"г Москва, ул Пырьева, д 4 к 2",55.72617,37.529133
77baedbf-2863-4c38-8472-c7e0fff4f71b,"г Москва, ул Мосфильмовская, д 4А",55.725914,37.530768
22f57141-89e4-4bf9-ada8-495ccf10525a,"г Москва, ул Вавилова, д 82",55.67823,37.542698
7efd0171-5f41-4555-8c89-9780391a60d4,"г Москва, ул Вавилова, д 78",55.679296,37.544306
dedc5fee-e00d-4ead-9c7d-21832b38c477,"г Москва, ул Пудовкина, д 5",55.726887,37.530418
70057647-a6c0-4a7b-97df-0603520093de,"г Москва, ул Панфёрова, д 18",55.681021,37.545968
312b5678-ddb7-4a52-a11e-94a826df737f,"г Москва, 2-й Мосфильмовский пер, д 18",55.727283,37.522053
aacad328-5246-4830-965b-ad4f1b83f96a,"г Москва, Ломоносовский пр-кт, д 7 к 2",55.686041,37.545707
3f7ed944-9b58-4ef9-af5e-50d89b6fa6ce,"г Москва, ул Довженко, д 8 к 3",55.72243,37.509792
0a13adc7-4f60-4810-9c62-d8e0f60a133e,"г Москва, 2-й Мосфильмовский пер, д 12",55.725964,37.523582
02aefc51-8edb-4233-b830-cf98d4b73414,"г Москва, Ленинский пр-кт, д 83 к 5",55.680529,37.538691
737d94d8-796b-4692-ba22-bdda41864a84,"г Москва, ул 3-я Фрунзенская, д 4",55.720337,37.582421
2c9de65d-1e9b-4300-988e-6df0f6bd2cb5,"г Москва, ул Пырьева, д 12",55.727896,37.526483
02fc1593-1266-4fa4-b9e3-95d46fc84a42,"г Москва, ул Вавилова, д 70 к 2",55.68258,37.546938
05df39e0-7fe9-472b-b75b-9ea36298ad74,"г Москва, ул Мосфильмовская, д 32",55.720672,37.523366
752a85e5-dfa1-475e-9667-50d41aee2cc0,"г Москва, ул Пырьева, д 5 к 2Б",55.725361,37.524696
d9c9741c-eeb3-44ea-a154-61fdefd32c3c,"г Москва, Ленинский пр-кт, д 66",55.690846,37.548869
105501de-03a0-4f4c-920f-89b880542ac0,"г Москва, Ломоносовский пр-кт, д 18",55.691826,37.540784
4862f0d4-d875-44fc-8c4f-6a7d48ec1a12,"г Москва, Ломоносовский пр-кт, д 14",55.69109,37.542958
4f8c2a64-8c65-4bfd-980b-f49f3d6b5d86,"г Москва, ул Вавилова, д 52 к 3",55.69,37.555183
f0e9e26e-73a0-4353-a83a-7b62fdb9ff40,"г Москва, пр-кт Вернадского, д 11/19",55.688989,37.529358
4248435d-2bd9-427d-8a36-0a499b8ec067,"г Москва, Университетский пр-кт, д 5",55.695824,37.55137
03983446-138f-42c1-bdbc-596b7b1f4722,"г Москва, ул Строителей, д 11 к 1",55.68735,37.533742
0feea7a4-998e-48aa-9fc5-e41fa464d86a,"г Москва, Ленинский пр-кт, д 67",55.691516,37.552732
b1e04a8c-c0da-4f7e-b849-9356e1cda5dd,"г Москва, ул Родниковая, д 4 к 2",55.638287,37.377354
4cfb5596-36c6-4fcb-a0ab-8d6ee50f3e29,"г Москва, Ленинский пр-кт, д 95 к 2",55.672894,37.52764
8422b259-4aa8-409f-a94f-af78e30275e3,"г Москва, ул Крупской, д 8 к 2",55.684488,37.528747
ae0e4bc6-aa13-4d03-81db-8e9afae946cd,"г Москва, Ленинский пр-кт, д 95Б",55.672905,37.524318
e7151998-e119-4a8e-8d25-19698d4cb44d,"г Москва, ул Строителей, д 6 к 1",55.687538,37.535898
7f5f2f9b-773c-4501-93de-c9d2d7a5a34b,"г Москва, ул Вавилова, д 58 к 1",55.687733,37.555946
6ad7ed1a-17fd-49a3-8e25-2a69fa99363e,"г Москва, Ленинский пр-кт, д 95 к 3",55.672549,37.527525
d4e1dbf6-fbc4-4df9-9829-239073e486ac,"г Москва, Ленинский пр-кт, д 93 к 4",55.674996,37.530732
f9060f2b-b5db-48da-b66a-5a7349d28ef9,"г Москва, Ломоносовский пр-кт, д 4 к 1",55.686609,37.548878
f8e8a7d7-80f3-400e-9343-5f0433005432,"г Москва, поселение Московский, ул Родниковая, д 9А к 1",55.633485,37.41308
3014f384-c230-404c-83f7-fcda4d48d4f1,"г Москва, ул Родниковая, д 4 к 3",55.637159,37.377516
51a4b34d-cfa4-4ac2-86c9-fc10300566a3,"г Москва, ул Крупской, д 14",55.686102,37.526618
4b323c61-76fe-46a9-8e00-2a389c45fdca,"г Москва, ул Кравченко, д 4 к 1",55.675266,37.521515
1a3d6319-e8ff-458c-8696-b4a0e88caa61,"г Москва, ул Строителей, д 11 к 3",55.687015,37.531954
6cd9ff7e-b632-42a5-80de-cf999fb94418,"г Москва, ул Гарибальди, д 8",55.67498,37.53886
4c8f2c6c-5b34-48af-9010-a79c437981e7,"г Москва, Ломоносовский пр-кт, д 25 к 1",55.693591,37.532439
3ced57da-3be5-4987-bdb4-2d0b96deb820,"г Москва, Ленинский пр-кт, д 88 к 3",55.677494,37.52474
03f17ea5-5afc-4003-8ccf-b71978717ffe,"г Москва, ул Крупской, д 6 к 2",55.684654,37.531586
6dcf8a90-5084-4530-bb0f-43cb3e1334e5,"г Москва, ул Гарибальди, д 13 к 1",55.676301,37.539437
d6fcf41f-7d7c-419c-b83b-ea3552256baf,"г Москва, ул Гарибальди, д 4 к 5",55.675489,37.533849
6ab98c5e-1811-4659-a0c9-1464a7665caf,"г Москва, ул Строителей, д 6 к 2",55.687923,37.534963
efd1db77-386e-4ef5-9aec-e096ed1def47,"г Москва, ул Мосфильмовская, д 27",55.713126,37.513071
1155d523-f1e2-48d1-a373-185ece3dfdf7,"г Москва, ул Улофа Пальме, д 3",55.718669,37.511221
48923132-bc92-4e67-bd31-7046964a1853,"г Москва, ул Кравченко, д 12",55.678621,37.517015
c65f15de-1fb4-49d2-808c-adc2770c8e6a,"г Москва, пр-кт Вернадского, д 25",55.682747,37.518183
e6ce927e-966e-42ff-b70e-e1095e76eb9a,"г Москва, пр-кт Вернадского, д 21 к 2",55.684325,37.521066
d251ba0b-7c98-4b67-b3f7-a237664e58b4,"г Москва, ул Кравченко, д 20",55.679817,37.515057
09348df2-48d3-4977-89e5-2c0816f161ef,"г Москва, ул Родниковая, д 4 к 6",55.639145,37.37571
f0e67462-4b29-4416-898b-86f8df894ede,"г Москва, Ломоносовский пр-кт, д 25 к 2",55.695195,37.530229
7bdfb650-57cf-4f55-bb49-7c88185710f8,"г Москва, ул Строителей, д 13 к 2",55.686183,37.530813
709c0173-2fff-40b8-9d67-2d16e8eec754,"г Москва, ул Строителей, д 4 к 5",55.687147,37.539545
a2ff7b2e-8cd9-42fc-8ad3-df536c6340fa,"г Москва, ул Крупской, д 4 к 3",55.683518,37.530256
5007752e-920a-4ee1-950a-6fc5bbc9783d,"г Москва, ул Строителей, д 6 к 7",55.68837,37.537362
f68ab936-3215-4d57-ae09-cc93be2df11c,"г Москва, ул Строителей, д 4 к 2",55.686695,37.53712
6c365e95-6bfd-4cae-9e15-3c2126450876,"г Москва, ул Гарибальди, д 6 к 2",55.675544,37.537371
24e6454f-002a-4d55-b5b9-c4f7c1f9213d,"г Москва, ул Крупской, д 4 к 1",55.682808,37.531478
9f08a57c-aac8-424a-97f2-c90a61e48433,"г Москва, ул Строителей, д 6 к 4",55.688918,37.535044
303ad3ad-02c5-4fca-b8c0-da9c05b22169,"г Москва, ул Мосфильмовская, д 37 к 2",55.711224,37.512245
6c4cc33b-528a-4311-8960-ed5b81b6ff4a,"г Москва, Ленинский пр-кт, д 91",55.676651,37.529789
cabfbfc3-5824-4306-8adc-b666a2000d23,"г Москва, ул Мосфильмовская, д 25",55.7134,37.513565
7422884d-f64e-4c20-9dd6-a565d8fb13b4,"г Москва, Ломоносовский пр-кт, д 34Б",55.708534,37.511955
4b25d0d6-4d8b-4151-9355-b635dfaf7154,"г Москва, ул Строителей, д 5 к 1",55.684929,37.533966
c1eea5f1-75db-4953-a8ee-45f2e43dd5d3,"г Москва, ул Мосфильмовская, д 43/40",55.710707,37.50778
a305bb58-70f8-4252-b6a9-07b6f68f57c9,"г Москва, ул Мосфильмовская, д 19 к 2",55.713294,37.515991
ae19b434-4e73-4ad1-b357-86ee6f930e4a,"г Москва, ул Строителей, д 6 к 3",55.688395,37.534442
344322c0-aadb-49c7-b613-f1f3b173dbb3,"г Москва, Мичуринский пр-кт, д 6 к 3",55.712766,37.528064
46578332-0b7b-44f8-9ab6-62af1ec0ef6c,"г Москва, пр-кт Вернадского, д 29 к 1",55.680641,37.51644
bcd7e468-0508-493e-b486-fe3bbbdda98c,"г Москва, пр-кт Вернадского, д 12 к 6",55.685016,37.509469
c20955d3-c3e1-4c2d-9344-41f133e5f16e,"г Москва, Ленинский пр-кт, д 90",55.67493,37.524821
5b378017-5056-42bd-b2cf-10ad62d26cb0,"г Москва, Ленинский пр-кт, д 88 к 2",55.676803,37.52351
432b174c-2761-4e8b-a8f6-0f8e7373f88e,"г Москва, ул Строителей, д 17 к 2",55.688055,37.530157
41f5d2ec-bff2-4ebd-adc3-6a9c2b2bde4b,"г Москва, ул Кравченко, д 16 к 1",55.67927,37.516026
ec446d14-38e4-4f6f-a231-fc6431f9d9f7,"г Москва, ул Марии Ульяновой, д 3 к 1",55.67908,37.527058
29ceadff-cdab-4ef1-8ff3-ff458a869d6d,"г Москва, ул Строителей, д 6 к 5",55.689329,37.535942
086c68a7-493e-4733-8444-c5e06a251484,"г Москва, Ломоносовский пр-кт, д 36",55.7091985,37.5099413
07dee575-c812-4f81-9633-ef7aae33ab48,"г Москва, Ленинский пр-кт, д 87",55.679346,37.533742
5a3655e9-c5a6-4ce2-ae67-d2b86801319d,"г Москва, ул Мосфильмовская, д 70",55.71518,37.506612
cffb0382-e75c-4c95-81df-b9a5cc2dfe2f,"г Москва, ул Кравченко, д 24/35",55.67995,37.513494
56cdd671-79e6-47c0-8913-a11d660ea551,"г Москва, ул Крупской, д 15",55.683706,37.525774
ce3db90b-7403-49ae-bd4e-f6917d4d3376,"г Москва, Ленинский пр-кт, д 61/1",55.69486,37.558517
296e91c5-77bb-4db7-969d-b38fefb41ece,"г Москва, ул Вавилова, д 20",55.703525,37.581289
ba5bdb14-064f-4604-ae42-da2a33a80876,"г Москва, ул Фотиевой, д 6 к 1",55.702165,37.561958
f6bf5d38-a331-45ca-80ad-75c723a8b88f,"г Москва, ул Марии Ульяновой, д 16",55.683112,37.521803
f85ab814-78ce-4dd2-89c4-470104986f54,"г Москва, ул Дмитрия Ульянова, д 3",55.69347,37.560764
d7d1fcc2-8b71-4b2f-ba9e-1f4137e3a36e,"г Москва, ул Крупской, д 5",55.681194,37.527696
4298e14f-7409-4c86-8bf8-b2af6ead4920,"г Москва, ул Большая Очаковская, д 14",55.684635,37.458813
8f1b4569-654d-4676-a78a-e1c3c1c77278,"г Москва, ул Вавилова, д 14",55.704773,37.583445
c1360bfd-c605-450a-9bf3-3924240bd8b9,"г Москва, ул Большая Очаковская, д 12 к 1",55.687873,37.461778
f8b0ed5c-43ba-43ce-a839-556c6b65ba8e,"г Москва, ул Марии Поливановой, д 11А",55.67866,37.454033
36e767ee-63a8-43fc-9b76-d8ca5735d606,"г Москва, ул Малая Очаковская, д 4А к 1",55.669712,37.439957
fc000169-6e11-4ecd-9b60-aee837e8d41b,"г Москва, ул Большая Очаковская, д 20",55.683163,37.456576
e7dc6572-28d7-44a2-b5c6-3bbf46f60fa9,"г Москва, пр-кт 60-летия Октября, д 3 к 4",55.705432,37.581433
32749481-4fa3-4ea8-90fe-703c762053ab,"г Москва, ул Наташи Ковшовой, д 1",55.685314,37.45705
e3bd0ce9-56b8-4509-aeca-bf0fb8869a5c,"г Москва, ул Большая Очаковская, д 44 к 1",55.675433,37.444889
b48064db-3365-4366-bdb8-a6478be73c93,"г Москва, Ленинский пр-кт, д 34/1",55.707365,37.57775
0dce6f86-6d55-4819-bf6b-0a190f9e388a,"г Москва, ул Колесовой Елены, д 4 к 1",55.67723,37.451267
4db7485c-9ec2-4354-91a1-0b337e790820,"г Москва, 5-й Очаковский пер, д 3",55.68365,37.455875
0984e428-3386-49c1-b775-7509853ab5d5,"г Москва, ул Озёрная, д 2/12",55.683605,37.461248
52bef392-e7d0-4298-824b-d59ff828505a,"г Москва, 1-й Очаковский пер, д 1",55.685351,37.461167
a830e83d-aa06-4ef5-8e2b-4b00b04dec0d,"г Москва, ул Озёрная, д 23 к 2",55.67593,37.456217
33079026-bc3f-49ca-a5ad-5ab669347fc2,"г Москва, ул Большая Очаковская, д 17",55.682113,37.456927
eacc6d01-671a-4647-a680-ecc78d81c55b,"г Москва, ул Вавилова, д 48",55.69107,37.560188
f441f2d3-36bb-4394-9360-2c316665d996,"г Москва, ул Озёрная, д 21 к 1",55.676952,37.45516
9d179621-0dd8-4aad-992e-b3ceed890cd8,"г Москва, ул Большая Очаковская, д 23/8",55.680742,37.453926
ea40dca5-e959-4761-99bf-d39971679cde,"г Москва, ул Вавилова, д 17А",55.70112,37.580741
4f7b98c5-9c33-40a4-be39-52c7b1adb879,"г Москва, ул Озёрная, д 2 к 3",55.688558,37.468398
62bb6fd7-b90f-4c10-a5fc-a9ed7f841601,"г Москва, 1-й Очаковский пер, д 4",55.685253,37.457798
86b667c7-c0cd-44b4-a7c7-1d67bc8bfaae,"г Москва, ул Озёрная, д 32 к 3",55.676073,37.450192
24500f37-511d-44da-b5ec-15ca95717b4b,"г Москва, Ленинский пр-кт, д 102",55.6683,37.514607
d607ee59-c18d-4e51-b5ab-86338b4590ac,"г Москва, ул Пржевальского, д 2",55.681798,37.451797
d3c1efa7-e928-4b96-831b-8be3a4081ac1,"г Москва, ул Кравченко, д 11",55.677722,37.513925
f4d42601-8894-4510-8975-0a2e2ec11dbc,"г Москва, пр-кт Вернадского, д 47",55.673054,37.506046
dfcf89cf-0439-4330-896b-bc95373b4c54,"г Москва, Ленинский пр-кт, д 126",55.667681,37.51043
8e9b22e4-c3db-46b4-a323-eccbcc506b54,"г Москва, ул Удальцова, д 1 к 1",55.671529,37.517922
24ddb40d-53fe-4d26-9b6f-5f34ee628501,"г Москва, Ленинский пр-кт, д 105 к 3",55.664248,37.51759
2dd94ba7-6191-4cd8-93be-87262f8112f5,"г Москва, ул Сергея Бондарчука, д 6",55.75396,37.620393
9247560c-9be0-418e-a952-6863b13919c3,"г Москва, ул Удальцова, д 14",55.675778,37.511436
8db8e7cf-049e-4c89-9b9f-918e4a12d612,"г Москва, ул Обручева, д 13",55.659754,37.516638
a1e4af46-6451-4ffe-b0ee-5c7076c94682,"г Москва, кв-л 38-й Юго-Запада, к 5А",55.659084,37.51732
254e6926-1074-4dd7-ab70-82535d280716,"г Москва, Ленинский пр-кт, д 99",55.668346,37.518353
297a44ce-b169-41e0-9b19-ce39b1718394,"г Москва, ул Лобачевского, д 26",55.669381,37.506891
7ac60e93-51f5-4360-b942-7acf0fe1cd2e,"г Москва, ул Обручева, д 11 к 2",55.66132,37.5166
ff6ddfa1-88bb-4772-b9fc-8607ee9b7b47,"г Москва, ул Обручева, д 22 к 1",55.657825,37.5175
baaadc7a-6cbf-44f3-9987-b954caf55d14,"г Москва, ул Новаторов, д 4 к 4",55.666858,37.518812
a24137fc-abe9-4c0e-be78-e1b5b57d8804,"г Москва, ул Удальцова, д 10",55.674631,37.51344
